day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
11,355.1,414,319,19.314000420547217,121.08,147,74,14.699493257960166,23.82,37,11,6.422822826547878,0.718086291991721,0.8189778697659609,0.6678872790956853,0.02820495588314705,0.8011444345345966,0.8913833973656018,0.7432200124159147,0.02923553408863937,0.01,5
12,337.82,399,300,18.933492621731023,133.04,159,87,14.46594875801058,29.14,45,14,6.797388454098998,0.6995160006368413,0.7874542270339118,0.6489412513930902,0.025118631744017048,0.7772756113559908,0.8674728410479459,0.7099890774309411,0.029607253243166414,0.01,5
13,320.84,383,288,17.20033222270514,144.3,173,100,13.029401602623542,34.86,52,17,7.0305746274281695,0.6851488616462347,0.754497691450406,0.6377965292150931,0.020553303014771717,0.7546088938384333,0.8410927092816303,0.6859611097513608,0.02711942195687032,0.01,5
14,303.9,361,272,16.356051117652616,154.66,183,118,11.850445612907968,41.44,61,21,8.249081581532305,0.6759242158891897,0.7201082630154434,0.6331794300270658,0.018072349422448602,0.7336733598560258,0.8078630159072127,0.6704743038122741,0.02541143011240509,0.01,5
15,288.26,341,253,15.956330712163066,163.3,188,131,11.548036320394163,48.44,66,28,8.366990534968048,0.672176405031046,0.7174016876293584,0.6320649578092661,0.016693793868836113,0.7159150983016639,0.7841999010903026,0.6545323508553008,0.024785749533805673,0.01,5
16,274.04,322,237,15.60345330694589,169.94,202,140,11.843210403140747,56.02,75,38,9.03844396938738,0.6739022448654672,0.7161280050947302,0.6381149498487502,0.017398901515618032,0.7024248258478281,0.7631819466075437,0.632933072235939,0.025355330049953276,0.01,5
17,260.8,313,221,15.766148184367317,174.96,207,140,12.025415262887925,64.24,85,47,9.083647563684124,0.6789555803216047,0.7091227511542748,0.6443241522050629,0.015420060609177232,0.6920145767127858,0.7629104514955045,0.6303427657657721,0.024706340958132924,0.01,5
18,247.98,299,210,15.721413967670244,180.04,202,147,11.686308053374573,71.98,93,54,9.401454511870783,0.6841362840312053,0.712784588441331,0.639866263333864,0.015339172402350588,0.6812978298244592,0.7483896718272038,0.6399490458041107,0.02357325565932122,0.01,5
19,234.96,284,201,15.44174041158494,185.98,209,155,11.942874231019898,79.06,101,61,9.44027412261975,0.6892851456774399,0.7245661518866423,0.65546887438306,0.01595721902730884,0.6689126700525333,0.7309831107228654,0.6165750756821834,0.024290876335823455,0.01,5
20,223.28,269,192,15.065896073244232,189.88,209,164,11.374227939710455,86.84,108,67,9.733929718007115,0.6981181340550867,0.7315714058270976,0.6592899219869448,0.01580643099241187,0.6617258454025516,0.7139571826740533,0.617398175838281,0.022559670532922824,0.01,5
21,211.22,250,180,14.448063213186913,193.36,212,173,10.356423620347016,95.42,120,71,10.319567306227286,0.7086451202037892,0.741920076420952,0.668364910046171,0.015684553965863424,0.6546510007278614,0.6979978083714857,0.6049755559494032,0.022005255559547097,0.01,5
22,200.26,238,176,13.350548410351648,195.06,220,175,9.813381118635501,104.68,128,77,11.042478278475906,0.7206368412673142,0.7546569017672345,0.6838083107785384,0.016173168628783232,0.6510185972718743,0.6916404668192323,0.5905582308496713,0.020908342236023114,0.01,5
23,189.86,226,165,13.283425302048492,197.58,220,180,9.163124856884647,112.56,138,87,10.848041297856495,0.7309791434484955,0.7642095207769464,0.6962267154911638,0.015170794065895483,0.6456156405398787,0.6774491140022207,0.6000736632096032,0.019219436721045972,0.01,5
24,180.02,213,154,12.48425947719277,198.88,216,182,9.05006483233064,121.1,145,92,11.263540604036349,0.7430218118134055,0.7831555484795415,0.7070530170355039,0.016339101860847076,0.6431376383640693,0.6797998110058256,0.6056260816138073,0.01980330842691986,0.01,5
25,171.22,200,148,12.612416946187981,200.22,216,179,9.643206342883499,128.56,153,103,11.822082416100015,0.7537239293106194,0.7933450087565674,0.7185161598471581,0.016581225969417582,0.6403869717613933,0.6801959326207827,0.6028252766959514,0.0207784280814937,0.01,5
26,162.76,188,138,12.077234444885745,200.4,220,180,9.448031865020832,136.84,163,109,11.882691923421177,0.7655755452953352,0.8073555166374781,0.7290240407578411,0.016378795523363607,0.6399292595354711,0.6798147496846286,0.5974514323691562,0.02040994843334474,0.01,5
27,154.96,179,129,11.82001070478468,199.5,220,180,9.598575574595666,145.54,177,121,12.310954139981789,0.7777837923897468,0.8275752268747015,0.7401687629358382,0.016682088757337073,0.641593699448681,0.676911346931748,0.5912217226501525,0.020259603558369955,0.01,5
28,147.9,172,125,11.056902913601819,198.32,218,180,8.6953893482907,153.78,188,127,13.277708801612125,0.7889858302818022,0.8396752109536698,0.7530647985989493,0.017478508264545885,0.6437754819916047,0.6811273706362754,0.5920721276095791,0.018379613713697597,0.01,5
29,140.74,168,118,10.937316762313491,197.16,219,179,8.763002001690552,162.1,198,138,13.584580093861222,0.8004457888871199,0.8500238815475243,0.7632542588759752,0.01767595988821734,0.6459657460937818,0.6830003248164404,0.5910606482599485,0.019886512061540722,0.01,5
30,133.14,155,111,10.370700486053412,197.12,221,179,9.14428560269601,169.74,205,145,13.094335899657576,0.8116000636841266,0.8576659767552938,0.7769463461232288,0.01671786026955167,0.6460464049684207,0.6840171684130517,0.5882855850602179,0.020853857487209627,0.01,5
31,126.44,150,106,9.897763095049013,195.78,219,181,9.107722670618484,177.78,213,152,13.394013283431319,0.8221334182455022,0.8646712306957491,0.7837923897468556,0.01641566285860745,0.6480731468425022,0.6812439990527387,0.5855996484540548,0.020299175940970433,0.01,5
32,120.52,139,101,8.792947080890851,193.22,218,172,9.969934394805945,186.26,224,161,14.1274230358071,0.8329374303454864,0.8762935838242318,0.7973252666772807,0.016371098322003518,0.6537743389673674,0.6987604835549553,0.5867445580619541,0.021324095077912067,0.01,5
33,114.3,133,95,9.010764537541775,191.14,217,170,10.305556258442257,194.56,229,168,13.503075991213626,0.8434230218118134,0.88298041713103,0.8068778856869925,0.015221148296206067,0.6573354977614825,0.7023972682007292,0.5892396357361637,0.0222247396771673,0.01,5
34,108.76,126,90,8.63916095699208,189.54,220,168,10.461220906621882,201.7,237,172,13.469921139717343,0.8526826938385608,0.8906225123387995,0.8189778697659609,0.014549306928950515,0.661059653284964,0.7055657099154762,0.5865946667783369,0.023771449500988195,0.01,5
35,103.54,119,88,7.791177637532842,186.7,213,165,10.823726771518663,209.76,244,181,13.557978297305393,0.8618054449928355,0.8969909250119408,0.8296449609934724,0.014059161255305446,0.666077334194473,0.7073770632091777,0.6035156492964329,0.024182588488854247,0.01,5
36,98.38,116,81,8.292829457318128,183.68,210,159,11.049868408118472,217.94,251,190,13.311664364881851,0.8714185639229421,0.9067027543384811,0.8420633657060977,0.013318000829620126,0.6725443037468282,0.7257251541373669,0.6119186319979978,0.024099453889783705,0.01,5
37,92.88,112,74,8.672358152104152,181.56,209,158,12.117048202547398,225.56,263,200,13.52270954614451,0.8800541315077217,0.9156185320808788,0.8560738735870085,0.012892721464439478,0.6759887513962394,0.7332872455328014,0.615043517380748,0.02730821462677369,0.01,5
38,87.92,106,72,8.606689377502613,179.42,209,155,12.297486054690449,232.66,267,206,13.2520464341881,0.888186594491323,0.9173698455659927,0.8649896513294062,0.012014530031214438,0.6805311399470954,0.7423687178574748,0.6203991284309159,0.027525692538320382,0.01,5
39,83.64,98,70,7.8966797466028815,176.08,204,150,11.948597390147379,240.28,276,213,12.799936224330914,0.8959465053335457,0.9232606272886483,0.874542270339118,0.01109732991330283,0.6874898370978921,0.7353602659791185,0.6235188808168196,0.025231489265681195,0.01,5
40,79.72,96,61,7.811660567147458,172.46,202,144,12.12386750444371,247.82,282,217,12.967290088715451,0.9030918643528101,0.9262856233083904,0.8796370004776309,0.010923221102902144,0.6950101548786998,0.7455009894512052,0.6285482383069076,0.02497916655782721,0.01,5
41,75.44,92,58,8.036041263188826,169.54,202,138,12.262785913785939,255.02,290,225,13.41411075498256,0.909877408056042,0.9323356153478746,0.8856869925171151,0.010931740843871104,0.7002504484513533,0.7579816379334048,0.6278092390301526,0.026068614909175163,0.01,5
42,71.92,87,57,7.269842656130735,166.44,195,138,11.26881193600193,261.64,293,232,12.504301300768791,0.9158000318420634,0.9359974526349307,0.8950804012099984,0.009870463681410238,0.706269944178867,0.7586937508702555,0.6408020172856477,0.02433905462316804,0.01,5
43,68.52,84,53,7.34635825370889,163.22,191,134,10.6470078195803,268.26,297,240,12.484782573932453,0.9215061295971979,0.9398185002388155,0.9017672345167966,0.009915927857669884,0.7128172069114777,0.7608117264146463,0.649536360994722,0.0232833465813365,0.01,5
44,64.68,78,49,6.873314264573667,159.88,187,136,10.271100729916034,275.44,302,251,11.553177847127037,0.9280146473491482,0.9457092819614711,0.9122751154274797,0.009147690182777371,0.7206583001660105,0.772261413989534,0.6594087319078175,0.024962539088881765,0.01,5
45,61.24,74,45,6.5793740785355945,157.04,188,134,10.503565963956417,281.72,310,253,11.85118611130961,0.9329851934405349,0.95016717083267,0.9170514249323356,0.008971757291832767,0.725264516561632,0.7777745815951183,0.6597637865325776,0.02589705141897391,0.01,5
46,58.0,72,43,6.321327682810739,154.22,178,129,10.744319809241778,287.78,316,263,12.02088318939425,0.9378952396115268,0.9551026906543544,0.9205540519025632,0.008640800933146746,0.7311669447244324,0.7911589335668281,0.6737864767075358,0.0264284101891196,0.01,5
47,55.72,70,42,6.128021953389566,150.34,171,125,10.395466044661697,293.94,323,271,11.817334206795628,0.9421334182455022,0.9581276866740965,0.9246935201401051,0.008251473383283761,0.73951770483293,0.7939079225361494,0.6835570638543338,0.025543810542900225,0.01,5
48,53.02,65,39,5.655014029467071,146.98,165,122,10.276761977135308,300.0,328,280,11.515739007895204,0.946651807037096,0.9630632064957809,0.9316987740805605,0.007497066955864713,0.7477246524931438,0.8028883758744106,0.700053811752656,0.025211228467375134,0.01,5
49,50.18,63,36,5.748788692287396,143.84,165,121,10.434166796380724,305.98,332,285,11.947999576395674,0.9508358541633498,0.9676803056838084,0.9359974526349307,0.007435831087402087,0.7541923365698883,0.8170337611041908,0.70684523855309,0.025304512894502293,0.01,5
50,47.92,58,33,5.3712765935946685,140.52,156,116,10.228491619800378,311.56,340,294,11.700619205662505,0.9542142970864512,0.9702276707530648,0.9409329724566152,0.006811620698316451,0.7601150971911882,0.823360229981127,0.7077598014605595,0.0251660680961536,0.01,5
51,45.38,57,32,5.609358070152382,137.52,156,114,9.953442641024417,317.1,344,298,11.562165604651566,0.9579334500875657,0.9721381945550072,0.9428434962585576,0.006669426710249144,0.7674810814780153,0.8266207220701892,0.7110322714818594,0.023892761088339196,0.01,5
52,42.82,54,29,5.239917431971382,134.92,152,112,9.529417396586599,322.26,349,305,11.365558427430964,0.9613246298360134,0.9751631905747492,0.9487342779812132,0.0062957721428136,0.7734415539933949,0.8358345434754239,0.719271346938475,0.02371233262965509,0.01,5
53,40.44,52,26,5.1711917862129155,131.48,150,106,10.27427935801488,328.08,357,310,11.88866721559929,0.9646712306957491,0.9777105556440058,0.9511224327336412,0.006309430734097899,0.7812928199527763,0.8411946225290494,0.7260180026545435,0.026761166465397553,0.01,5
54,38.46,50,26,5.031370973954417,128.06,147,104,9.961988982617674,333.48,361,315,11.551552594648859,0.967489253303614,0.9804171310300908,0.9547842700206973,0.006120042617878735,0.7885032788177071,0.8533823097689196,0.7401855108268457,0.02663681559678865,0.01,5
55,36.32,46,23,4.904974567742842,124.78,142,101,9.813131560333234,338.9,367,320,11.539196732203235,0.9702085655150454,0.9834421270498328,0.9595605795255533,0.005849994025425056,0.7945510531333594,0.8546152712325892,0.7456643756747121,0.026255116495586865,0.01,5
56,34.62,45,22,4.62420428896934,121.18,140,99,10.417195360732821,344.2,370,324,11.703828084722312,0.972539404553415,0.984397388950804,0.9632224168126094,0.005311202093873738,0.8012324308285542,0.8594562330612066,0.7443006207941777,0.026714402767948172,0.01,5
57,32.92,43,20,4.728722483560504,117.98,138,97,9.949853860069236,349.1,374,328,11.117645470886663,0.9747970068460436,0.9858302818022607,0.9657697818818659,0.005050086634345378,0.8084459343039004,0.8642202084065376,0.7502792434052578,0.026250736868848087,0.01,5
58,31.56,40,20,4.5721428013480025,114.7,137,93,10.282241477222675,353.74,378,330,11.037616572061063,0.9767202674733322,0.986785543703232,0.9686355675847795,0.004676080678428189,0.8154637485093877,0.8723268829703869,0.7474251557016633,0.026609947109272912,0.01,5
59,30.2,39,19,4.494895063586364,111.24,133,90,10.71630457170145,358.56,381,335,11.11013510452579,0.9786435281006208,0.9875815952873747,0.9707053017035504,0.004467858538919118,0.8230275238228009,0.8789548749779673,0.7567889802828792,0.028507417416990952,0.01,5
60,28.82,38,17,4.658501116567563,108.1,130,87,10.488574930925202,363.08,386,341,11.045065386305119,0.980273841744945,0.9898105397229741,0.971182932654036,0.00456025254032405,0.8289647034419442,0.8937345566782275,0.75226255043021,0.029503211027437224,0.01,5
61,27.32,35,14,4.604523064668178,106.0,127,87,9.791708278967882,366.68,387,347,10.422581449987936,0.9817640503104602,0.9899697500398026,0.973889508040121,0.0041810254752492485,0.8327992933671013,0.8922486877136033,0.7584568101963767,0.028527948014192363,0.01,5
62,25.7,35,14,4.343655941574506,103.4,124,83,10.050890913907347,370.9,392,351,10.721426192062168,0.9832606272886483,0.9910842222576023,0.9753224008915777,0.003943372461140588,0.8370400679338037,0.900421625306053,0.7602518691244722,0.029027958305230715,0.01,5
63,24.12,33,13,4.312487799450354,100.48,120,81,10.020876168463188,375.4,396,357,10.66177608974016,0.9848527304569337,0.9918802738417449,0.9767552937430346,0.0037889638913621323,0.8433044538604112,0.9061208791264447,0.7847356002625469,0.028265875763076754,0.01,5
64,22.96,31,12,4.256855215594091,97.98,118,75,10.05188580134421,379.06,403,359,10.717923192065731,0.9859353606113676,0.9929947460595446,0.9772329246935202,0.003551410572285251,0.8472414019403658,0.9138099269212616,0.7894463283122558,0.028077812836396397,0.01,5
65,21.8,29,12,3.948649988881501,95.18,116,73,9.976891667595615,383.02,405,362,10.695202052265106,0.9871198853685719,0.9931539563763732,0.9788250278618055,0.003169918459210592,0.8523552254666121,0.9159744290857638,0.7931273677954847,0.02758531997583824,0.01,5
66,20.46,28,12,3.818376618407356,92.38,112,71,9.369708030212498,387.16,409,367,10.198759428359459,0.9882120681420156,0.9939500079605158,0.9805763413469193,0.002884131835982397,0.8553520722920933,0.9214126143998709,0.7915836578815654,0.027650089143281296,0.01,5
67,19.46,27,10,3.818376618407356,89.64,110,68,9.137855774921452,390.9,413,369,10.11010809607324,0.9891864352810061,0.9944276389110014,0.9813723929310619,0.0028853655848967243,0.8610163717626383,0.9277904319845851,0.8047370669852425,0.026511282510432107,0.01,5
68,18.5,27,9,3.7755929389721468,86.32,104,67,8.927005576979806,395.18,416,375,9.900917294135246,0.9902117497213819,0.9950644801783155,0.9839197580003184,0.002638193374367781,0.8674577117142216,0.9316553741627663,0.8120373740249367,0.02617440068398522,0.01,5
69,17.88,26,9,3.756029166825095,83.84,104,65,9.01327818684575,398.28,422,378,9.798042286756127,0.9909664066231492,0.9958605317624583,0.984397388950804,0.002380411292151249,0.8728259355253571,0.934062967667342,0.8051981943569413,0.0270236999802857,0.01,5
70,16.86,26,8,3.938351462845585,81.42,99,63,8.502316611083241,401.72,424,385,9.158557947268177,0.9918420633657061,0.9963381627129438,0.9858302818022607,0.0022158068405658746,0.8779503076727364,0.934062967667342,0.8145290871612687,0.02532273937288893,0.01,5
71,15.86,26,7,4.179688495374667,79.04,95,60,8.078593532873636,405.1,425,389,8.795290947839238,0.9926062728864831,0.9964973730297724,0.986467123069575,0.002143563602830375,0.8820085749122336,0.934062967667342,0.8183520496684794,0.02456426055935248,0.01,5
72,15.08,25,7,4.094994455653969,76.78,92,57,7.9186939760110855,408.14,428,393,8.780800019337176,0.9932494825664704,0.9966565833466009,0.9879000159210317,0.002083559486087077,0.8869791500373154,0.9364159088438125,0.8265257390176501,0.022595578656347662,0.01,5
73,14.44,23,5,4.121422381773019,74.3,92,56,8.117127269055281,411.26,431,395,9.01656072718078,0.9937398503423022,0.9971342142970865,0.9893329087724885,0.0020846615545061955,0.8906471949229878,0.9393277896886093,0.8343282081534527,0.023139563946617932,0.01,5
74,13.84,23,5,4.171624261554705,72.06,89,51,8.044290661388233,414.1,434,397,8.83464885596271,0.9943098232765483,0.9976118452475721,0.9898105397229741,0.0020127923353057704,0.8963936100031579,0.9460088241713679,0.8370417723671582,0.022961155059331103,0.01,5
75,13.06,23,5,4.002091290047936,69.62,85,48,8.05818129073091,417.32,437,402,8.9155676733888,0.9948479541474288,0.9976118452475721,0.9901289603566311,0.0018274217183426688,0.9002814130354974,0.9547486447372755,0.8510269022961868,0.02266480772533172,0.01,5
76,12.42,21,5,3.8390581327897046,67.26,85,47,7.999515291438549,420.32,438,402,8.730523513302439,0.9952810062092025,0.9980894761980577,0.9906065913071167,0.0017311887525865157,0.9038216955782232,0.9572177805397447,0.8492089242949848,0.02307521658022615,0.01,5
77,11.8,19,4,3.896623341995959,65.12,81,45,7.6255210594798974,423.08,440,405,8.40757675782836,0.9956440057315714,0.9985671071485432,0.9915618532080879,0.0017040832346478464,0.9063289529881957,0.9596869163422137,0.8493192626793813,0.024705406368729952,0.01,5
78,11.38,19,4,3.80059071670686,63.04,80,45,7.612985683712283,425.58,442,406,8.425156693268232,0.9960133736666136,0.9987263174653718,0.9918802738417449,0.0016401044148327399,0.9113025806177444,0.9596869163422137,0.8479386633993213,0.024800078781066576,0.01,5
79,10.88,17,4,3.589326581146169,61.38,79,41,7.588632745019061,427.74,444,407,8.253162659099297,0.996277662792549,0.9988855277822003,0.992198694475402,0.0015229839071311234,0.9134760976748177,0.9623535830088804,0.857462472923131,0.024843645101511814,0.01,5
80,10.3,16,4,3.471457965777962,59.36,75,38,7.713650767520221,430.34,447,409,8.38514235090245,0.9966788727909568,0.9995223690495144,0.9933131666932017,0.0013726010594559918,0.9179888241165579,0.9742424242424242,0.8643066807159366,0.026455069139292662,0.01,5
81,9.92,16,4,3.4216596999176896,57.5,74,34,7.5896008337939955,432.58,451,413,8.06375108945291,0.9970323196943163,0.9995223690495144,0.9939500079605158,0.0012364886034003427,0.9236573758179817,0.9788695268767733,0.8682916365812566,0.024625873652230516,0.01,5
82,9.5,15,4,3.1052950170405937,55.4,70,33,7.596991885890475,435.1,453,416,8.089423682204075,0.9972520299315396,0.9996815793663429,0.9945868492278299,0.0011614360933551056,0.9261896843899821,0.9825757575757577,0.8747485732658147,0.026012779793774896,0.01,5
83,8.9,15,4,2.9778090836679763,53.96,69,34,7.030429487272469,437.14,453,418,7.685156644666462,0.9975672663588601,0.9998407896831715,0.9950644801783155,0.0010798360679569892,0.9302728147508961,0.990909090909091,0.8709327581741375,0.026805045208155732,0.01,5
84,8.54,15,3,2.879980158661812,52.4,67,32,7.151423434733617,439.06,455,421,7.741776413770691,0.9977774239770737,0.9998407896831715,0.9953829008119727,0.0009986600362934014,0.9328839259554956,0.990909090909091,0.8748510466988728,0.027359557904764215,0.01,5
85,8.14,15,1,2.934732195827158,50.86,65,33,6.942945325718643,441.0,455,422,7.703696435835865,0.9979843973889508,1.0,0.9953829008119727,0.0009695649796728217,0.937401957862545,1.0,0.8748510466988728,0.026949648973128532,0.01,5
86,7.92,15,1,2.8844410203711917,49.06,64,31,7.19242799116983,443.02,457,423,7.890810982350533,0.9981149498487503,1.0,0.9960197420792868,0.0009037029958618124,0.9402474344532411,1.0,0.8748510466988728,0.02718786874917113,0.01,5
87,7.68,15,1,2.853140053215984,47.36,63,31,7.024040351332193,444.96,459,427,7.727396266610402,0.9982709759592422,1.0,0.9963381627129438,0.0008455325490937557,0.9433051987975101,1.0,0.8741884057971013,0.026855856487843253,0.01,5
88,7.34,15,1,2.9109925370945917,45.66,61,28,7.038117791058653,447.0,461,431,7.85844145112861,0.9984238178633976,1.0,0.9963381627129438,0.0008113384575584639,0.9464392750034007,1.0,0.8828840579710147,0.02561739581077262,0.01,5
89,7.12,14,1,2.861710634411181,43.96,59,24,7.199659855910995,448.92,465,435,7.902053466004388,0.9985575545295334,1.0,0.9966565833466009,0.0007553104326193867,0.9493884392519233,1.0,0.8908840579710144,0.02396163461283015,0.01,5
90,6.92,13,1,2.848845093603185,42.66,57,24,7.243885528569622,450.42,465,435,7.879422956184605,0.9986785543703232,1.0,0.9966565833466009,0.0007208553684236175,0.9520596900863393,1.0,0.8908840579710144,0.02369800937403625,0.01,5
91,6.7,12,1,2.7792966369062455,41.08,57,21,7.199319695751305,452.22,468,438,7.648635999513982,0.9988027384174495,1.0,0.9968157936634294,0.000646707365161959,0.9545021581061536,1.0,0.8995797101449275,0.023491098919533906,0.01,5
92,6.42,11,1,2.6579875769430665,39.58,55,20,6.940240541617429,454.0,469,440,7.342912729083658,0.9989046330202197,1.0,0.996975003980258,0.0006651618382303868,0.9581239514752035,1.0,0.9134897645457991,0.023785508993870514,0.01,5
93,6.18,11,0,2.6005493925048118,38.3,53,17,6.837024057233064,455.52,472,442,7.231563468855238,0.99900652762299,1.0,0.9976118452475721,0.0005785828784768408,0.9597487397412523,1.0,0.9166666666666666,0.02163363146839685,0.01,5
94,5.98,11,0,2.5594163875575147,36.8,54,16,6.8123537243236365,457.22,473,442,6.9202158748916185,0.9991243432574431,1.0,0.9979302658812291,0.000527795909926639,0.9634114268797301,1.0,0.9166666666666666,0.020721649351723135,0.01,5
95,5.76,11,0,2.470726572471824,35.12,51,15,6.419485642819629,459.12,474,445,6.629064021105718,0.9992326062728866,1.0,0.9979302658812291,0.0004927600117391487,0.9663867795218148,1.0,0.9166666666666666,0.02084093588267661,0.01,5
96,5.62,11,0,2.4898979570927584,34.14,49,15,6.2237530510790915,460.24,474,448,6.4604289994661235,0.999274000955262,1.0,0.9982486865148862,0.0004696139834568141,0.9669023105901076,1.0,0.875,0.02314671689708225,0.01,5
97,5.36,10,0,2.4806187509883704,33.22,47,15,6.021356549306606,461.42,475,451,6.204310548945393,0.9993281324629837,1.0,0.9982486865148862,0.0004686546526696896,0.9677189067698143,1.0,0.875,0.024061387470778874,0.01,5
98,5.18,10,0,2.3963407478052523,32.02,46,15,5.8151456015603715,462.8,476,452,5.955618167335945,0.9993631587326859,1.0,0.9982486865148862,0.0004738250655263886,0.9684109061833515,1.0,0.875,0.024811192851712658,0.01,5
99,5.06,10,0,2.3939549720417186,30.98,45,14,5.8151456015603715,463.96,477,453,5.903855537196139,0.9994236586530808,1.0,0.9982486865148862,0.0004408998972585687,0.9707525238551327,1.0,0.8928571428571428,0.023099220021216026,0.01,5
100,4.96,10,0,2.432433903290601,29.88,43,13,5.84367790253462,465.16,479,455,6.0889997838189265,0.9994714217481292,1.0,0.9982486865148862,0.0004462064445808373,0.9734985402459625,1.0,0.8928571428571428,0.023157568839631888,0.01,5
101,4.74,10,0,2.405860192385693,28.88,42,12,5.798099618295073,466.38,480,456,6.050434290366337,0.9995478427002069,1.0,0.9982486865148862,0.00041859456666415554,0.9761009558213531,1.0,0.8928571428571428,0.023250908714265335,0.01,5
102,4.6,10,0,2.3819045715047236,28.12,41,12,5.755707016979419,467.28,481,457,5.890289483894799,0.9996115268269383,1.0,0.9982486865148862,0.0004006619034067345,0.9787877072244594,1.0,0.9071428571428571,0.022062856227290605,0.01,5
103,4.48,10,0,2.476336992002337,27.1,40,12,5.7008771254956905,468.42,481,458,5.827766050800005,0.99966565833466,1.0,0.9984078968317147,0.000388987908578884,0.9821338005771226,1.0,0.925,0.019607463243500895,0.01,5
104,4.32,10,0,2.469735175425636,26.12,37,12,5.615721372238142,469.56,482,459,5.718427070730668,0.999703868810699,1.0,0.9984078968317147,0.00035529236752782854,0.9834156506430719,1.0,0.9275909615405414,0.01851622609928099,0.01,5
105,4.12,9,0,2.3003105380423254,25.36,35,11,5.416377281647102,470.52,484,460,5.814268164241669,0.9997420792867378,1.0,0.9990447380990288,0.00029107412457942414,0.9841776630204121,1.0,0.9428571428571428,0.017283411855826637,0.01,5
106,4.02,9,0,2.2900851066976453,24.46,35,11,5.387854822824825,471.52,485,461,5.828291309795415,0.9997611845247572,1.0,0.9990447380990288,0.00028814473262489716,0.9851771464635753,1.0,0.9428571428571428,0.01725011316793486,0.01,5
107,3.86,9,0,2.24980724797953,23.58,35,11,5.249256507120891,472.56,485,462,5.707710502791244,0.9997930265881229,1.0,0.9990447380990288,0.000265729329850733,0.9869050131788392,1.0,0.9428571428571428,0.015928792993016676,0.01,5
108,3.84,9,0,2.2799928392297146,22.48,34,10,5.19905799944881,473.68,487,463,5.683632066679518,0.9998121318261424,1.0,0.9990447380990288,0.00025467557732374653,0.9887081872970566,1.0,0.9532019704433498,0.013629860408670843,0.01,5
109,3.82,9,0,2.2739877766081475,21.46,32,10,5.119829397667903,474.72,488,463,5.664209150986786,0.9998280528578252,1.0,0.9990447380990288,0.0002425019298157731,0.9896215178018118,1.0,0.9532019704433498,0.012809746833211868,0.01,5
110,3.7,9,0,2.2154374884672605,20.52,30,10,4.764837192327536,475.78,488,465,5.448422351694939,0.9998407896831715,1.0,0.9990447380990288,0.00023416721952800195,0.9904254004176368,1.0,0.9532019704433498,0.012361417914542448,0.01,5
111,3.64,9,0,2.2201305348642757,19.52,29,11,4.5276474947520695,476.84,489,466,5.269705486871856,0.9998535265085178,1.0,0.9990447380990288,0.00022478948485191592,0.9910418880847481,1.0,0.9642857142857143,0.011537830406364526,0.01,5
112,3.54,8,0,2.159081437338857,18.66,29,11,4.605276476887292,477.8,489,466,5.2372293656638265,0.9998790001592103,1.0,0.9993631587326859,0.0001778135445737918,0.9913690535613383,1.0,0.9444444444444444,0.012499746686118104,0.01,5
113,3.5,8,0,2.159459493975854,18.1,29,11,4.674070899709397,478.4,489,466,5.314592925068082,0.9998821843655469,1.0,0.9993631587326859,0.00017853937641221134,0.991712224460446,1.0,0.9444444444444444,0.012510817600014023,0.01,5
114,3.42,8,0,2.0809142417775544,17.38,28,11,4.4119041194458966,479.2,489,468,5.010193690500053,0.9998981053972298,1.0,0.9993631587326859,0.000163252971045803,0.9923451676095888,1.0,0.9444444444444444,0.012507389065880784,0.01,5
115,3.38,8,0,2.0292755317288655,16.8,26,7,4.522054797526976,479.82,492,469,5.1217423693465065,0.9999076580162395,1.0,0.9993631587326859,0.00016111593466394244,0.9937439808365094,1.0,0.9619047619047618,0.010697381474797405,0.01,5
116,3.38,8,0,2.0292755317288655,16.12,26,7,4.50233499510679,480.5,492,470,5.035587637718457,0.999910842222576,1.0,0.9993631587326859,0.00015810173263567696,0.9939942937276234,1.0,0.9619047619047618,0.010418413172032107,0.01,5
117,3.34,8,0,2.016361645567155,15.34,25,7,4.373435580354443,481.32,492,471,4.934013558546273,0.9999203948415857,1.0,0.9993631587326859,0.00015172361161925121,0.994227219809041,1.0,0.9619047619047618,0.01090714727617878,0.01,5
118,3.32,8,0,2.0044847676331865,14.94,24,7,4.23016379284369,481.74,492,472,4.801402856223916,0.9999235790479223,1.0,0.9993631587326859,0.00015168951259381992,0.9946527517239347,1.0,0.9619047619047618,0.010728700038494991,0.01,5
119,3.24,8,0,2.0460015759963603,14.48,24,7,4.016496595038912,482.28,492,473,4.513200592909297,0.999933131666932,1.0,0.9993631587326859,0.00014417107368470898,0.9949693807759986,1.0,0.9619047619047618,0.010403305949701213,0.01,5
120,3.16,8,0,2.053965800641306,14.14,23,7,3.9949457864575204,482.7,492,473,4.371755356599819,0.9999458684922783,1.0,0.9993631587326859,0.0001310910314644038,0.9961872585505297,1.0,0.9619047619047618,0.008891572005649365,0.01,5
121,3.08,8,0,2.0287726258373406,13.72,23,7,3.928129845312226,483.2,492,473,4.285714285714296,0.9999586053176246,1.0,0.9995223690495144,0.00010074480674301772,0.9968495768495942,1.0,0.9642857142857143,0.007783126797255014,0.01,5
