day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,V,T
59,14.96,499,0,85.49474790413687,59.43,78,0,12.7122425681353,425.61,456,1,75.33157613933457,0.01,4
60,14.96,499,0,85.49474790413687,56.93,77,0,12.447266545087098,428.11,458,1,75.78743466119732,0.01,4
61,14.96,499,0,85.49474790413687,54.81,72,0,11.90594028799969,430.23,459,1,76.12242332804004,0.01,4
62,14.96,499,0,85.49474790413687,52.47,71,0,11.639756844278981,432.57,462,1,76.54460045349941,0.01,4
63,14.96,499,0,85.49474790413687,50.34,68,0,11.23146733894813,434.7,463,1,76.9032581306612,0.01,4
64,14.96,499,0,85.49474790413687,48.7,66,0,10.895740989816698,436.34,465,1,77.17672491552663,0.01,4
65,14.96,499,0,85.49474790413687,46.79,64,0,10.504731978465417,438.25,465,1,77.4958291481131,0.01,4
66,14.96,499,0,85.49474790413687,45.11,64,0,10.356177095840144,439.93,468,1,77.8028140801339,0.01,4
67,14.96,499,0,85.49474790413687,43.42,63,0,10.149568334354784,441.62,470,1,78.10324428393972,0.01,4
68,14.96,499,0,85.49474790413687,41.86,61,0,9.840156851833555,443.18,473,1,78.36503291544248,0.01,4
69,14.96,499,0,85.49474790413687,40.39,58,0,9.585231696034615,444.65,473,1,78.61649337322943,0.01,4
70,14.96,499,0,85.49474790413687,38.87,54,0,9.194481216930344,446.17,475,1,78.86160425874323,0.01,4
71,14.96,499,0,85.49474790413687,37.36,52,0,8.846068578353282,447.68,476,1,79.1106985575442,0.01,4
72,14.96,499,0,85.49474790413687,35.92,52,0,8.593725688670844,449.12,476,1,79.3575567805727,0.01,4
73,14.96,499,0,85.49474790413687,34.6,49,0,8.258451440919185,450.44,476,1,79.5730171006796,0.01,4
74,14.96,499,0,85.49474790413687,33.46,46,0,7.944784198428296,451.58,477,1,79.75735677413063,0.01,4
75,14.96,499,0,85.49474790413687,32.25,45,0,7.69018133003955,452.79,478,1,79.96139156751927,0.01,4
76,14.96,499,0,85.49474790413687,30.88,43,0,7.406358174848243,454.16,479,1,80.19316578352445,0.01,4
77,14.96,499,0,85.49474790413687,29.84,41,0,7.128998966378538,455.2,479,1,80.36381918714063,0.01,4
78,14.96,499,0,85.49474790413687,28.66,40,0,6.938721682403653,456.38,481,1,80.56878358824147,0.01,4
79,14.96,499,0,85.49474790413687,27.64,39,0,6.772672360973244,457.4,481,1,80.74576637743174,0.01,4
80,14.96,499,0,85.49474790413687,26.66,38,0,6.6503132758289425,458.38,482,1,80.91881203659715,0.01,4
81,14.96,499,0,85.49474790413687,25.53,38,0,6.549662648417918,459.51,483,1,81.1213699752825,0.01,4
82,14.96,499,0,85.49474790413687,24.49,36,0,6.377826170935257,460.55,484,1,81.30120763947092,0.01,4
83,14.96,499,0,85.49474790413687,23.57,34,0,6.278478552109016,461.47,485,1,81.46430773254893,0.01,4
84,14.96,499,0,85.49474790413687,22.66,33,0,6.055667684996521,462.38,486,1,81.61609813478877,0.01,4
85,14.96,499,0,85.49474790413687,21.87,33,0,5.85800841807714,463.17,486,1,81.74783288759514,0.01,4
86,14.96,499,0,85.49474790413687,21.03,32,0,5.816130478021772,464.01,488,1,81.89997533330497,0.01,4
87,14.96,499,0,85.49474790413687,20.19,32,0,5.6006763660807755,464.85,490,1,82.03982464805023,0.01,4
88,14.96,499,0,85.49474790413687,19.54,32,0,5.543983908324191,465.5,491,1,82.15561730366008,0.01,4
89,14.96,499,0,85.49474790413687,18.66,31,0,5.352654396737107,466.38,492,1,82.30465455620453,0.01,4
90,14.96,499,0,85.49474790413687,17.73,29,0,5.204611397403249,467.31,493,1,82.46574985404484,0.01,4
91,14.96,499,0,85.49474790413687,17.15,28,0,5.135290850693086,467.89,493,1,82.56762089464623,0.01,4
92,14.96,499,0,85.49474790413687,16.42,27,0,4.9689541203864085,468.62,494,1,82.69095195578251,0.01,4
93,14.96,499,0,85.49474790413687,15.85,27,0,4.889434083466681,469.19,494,1,82.7903150291522,0.01,4
94,14.96,499,0,85.49474790413687,15.19,26,0,4.719816380609173,469.85,494,1,82.9008626632017,0.01,4
95,14.96,499,0,85.49474790413687,14.59,25,0,4.608062762619713,470.45,494,1,83.0038790623302,0.01,4
96,14.96,499,0,85.49474790413687,14.15,24,0,4.535772516697936,470.89,495,1,83.07996573826152,0.01,4
97,14.96,499,0,85.49474790413687,13.49,24,0,4.62643917002476,471.55,496,1,83.20491620576324,0.01,4
98,14.96,499,0,85.49474790413687,12.89,24,0,4.536930391105574,472.15,496,1,83.30889035463869,0.01,4
99,14.96,499,0,85.49474790413687,12.41,23,0,4.3579603235709,472.63,496,1,83.38636554974656,0.01,4
100,14.96,499,0,85.49474790413687,11.89,23,0,4.2185137887481865,473.15,496,1,83.47338231769187,0.01,4
101,14.96,499,0,85.49474790413687,11.46,22,0,4.105724016171776,473.58,496,1,83.54556973426071,0.01,4
102,14.96,499,0,85.49474790413687,10.93,20,0,3.9086927210870375,474.11,496,1,83.63193713582696,0.01,4
103,14.96,499,0,85.49474790413687,10.52,19,0,3.7698431229584553,474.52,496,1,83.69961683655343,0.01,4
104,14.96,499,0,85.49474790413687,10.06,17,0,3.5839710496666237,474.98,496,1,83.77446634936693,0.01,4
105,14.96,499,0,85.49474790413687,9.66,17,0,3.5568116468136304,475.38,497,1,83.84543017729803,0.01,4
106,14.96,499,0,85.49474790413687,9.29,16,0,3.361381990921129,475.75,497,1,83.90403067574502,0.01,4
107,14.96,499,0,85.49474790413687,9.02,16,0,3.324169221038696,476.02,498,1,83.95116184876522,0.01,4
108,14.96,499,0,85.49474790413687,8.76,16,0,3.1402245303497165,476.28,498,1,83.99087011471107,0.01,4
109,14.96,499,0,85.49474790413687,8.25,15,0,3.0263990003122374,476.79,498,1,84.07840196368909,0.01,4
110,14.96,499,0,85.49474790413687,7.81,14,0,2.88743358837441,477.23,498,1,84.15256167439964,0.01,4
111,14.96,499,0,85.49474790413687,7.54,14,0,2.8829698492206184,477.5,498,1,84.20087813549144,0.01,4
112,14.96,499,0,85.49474790413687,7.24,13,0,2.8252826800556123,477.8,498,1,84.25274626102848,0.01,4
113,14.96,499,0,85.49474790413687,6.91,13,0,2.7710443642581524,478.13,498,1,84.31011238579302,0.01,4
114,14.96,499,0,85.49474790413687,6.67,13,0,2.700748119325533,478.37,498,1,84.35083720612225,0.01,4
115,14.96,499,0,85.49474790413687,6.35,13,0,2.6831874607442074,478.69,498,1,84.40758439281569,0.01,4
116,14.96,499,0,85.49474790413687,5.99,12,0,2.634253770860531,479.05,499,1,84.47046881017116,0.01,4
117,14.96,499,0,85.49474790413687,5.76,12,0,2.613562142116976,479.28,499,1,84.51096157459473,0.01,4
118,14.96,499,0,85.49474790413687,5.55,12,0,2.5834555200820515,479.49,500,1,84.5475773058154,0.01,4
119,14.96,499,0,85.49474790413687,5.32,11,0,2.5420901286583493,479.72,500,1,84.58742175519902,0.01,4
120,14.96,499,0,85.49474790413687,5.15,11,0,2.5519847692778774,479.89,500,1,84.61808377061075,0.01,4
121,14.96,499,0,85.49474790413687,4.99,11,0,2.5085510325341764,480.05,500,1,84.64535343765694,0.01,4
122,14.96,499,0,85.49474790413687,4.75,11,0,2.388419028258119,480.29,500,1,84.68471473111845,0.01,4
123,14.96,499,0,85.49474790413687,4.64,11,0,2.342061597237043,480.4,500,1,84.7030463478502,0.01,4
124,14.96,499,0,85.49474790413687,4.48,11,0,2.285129795398542,480.56,500,1,84.73003116851889,0.01,4
125,14.96,499,0,85.49474790413687,4.35,10,0,2.1898526309901647,480.69,500,1,84.75069738397853,0.01,4
126,14.96,499,0,85.49474790413687,4.21,10,0,2.119152679919048,480.83,500,1,84.77385901159137,0.01,4
127,14.96,499,0,85.49474790413687,4.05,8,0,2.0468009037016617,480.99,500,1,84.80059736305704,0.01,4
128,14.96,499,0,85.49474790413687,3.83,8,0,1.9387333155147641,481.21,500,1,84.837252990355,0.01,4
129,14.96,499,0,85.49474790413687,3.59,7,0,1.8807638680261614,481.45,500,1,84.87868645391148,0.01,4
130,14.96,499,0,85.49474790413687,3.49,7,0,1.8449768003797211,481.55,500,1,84.89570250036395,0.01,4
131,14.96,499,0,85.49474790413687,3.34,7,0,1.7420526613014524,481.7,500,1,84.92022400137934,0.01,4
132,14.96,499,0,85.49474790413687,3.22,7,0,1.7266771966450885,481.82,500,1,84.94126074987219,0.01,4
133,14.96,499,0,85.49474790413687,3.11,7,0,1.7285189549952231,481.93,500,1,84.96086502536676,0.01,4
134,14.96,499,0,85.49474790413687,3.01,7,0,1.6907054292468713,482.03,500,1,84.97788838957763,0.01,4
135,14.96,499,0,85.49474790413687,2.89,7,0,1.6871169598944933,482.15,500,1,84.99915329346558,0.01,4
136,14.96,499,0,85.49474790413687,2.78,7,0,1.6610815510359265,482.26,500,1,85.0181941312172,0.01,4
137,14.96,499,0,85.49474790413687,2.69,7,0,1.6061435084378266,482.35,500,1,85.03313376786626,0.01,4
138,14.96,499,0,85.49474790413687,2.6,7,0,1.5954480704349314,482.44,500,1,85.04892471959651,0.01,4
139,14.96,499,0,85.49474790413687,2.46,6,0,1.5137084036607351,482.58,500,1,85.07230198869998,0.01,4
140,14.96,499,0,85.49474790413687,2.39,6,0,1.4967641866049006,482.65,500,1,85.08443518711934,0.01,4
141,14.96,499,0,85.49474790413687,2.29,6,0,1.4305116694258864,482.75,500,1,85.10105401191807,0.01,4
142,14.96,499,0,85.49474790413687,2.19,6,0,1.4333333333333338,482.85,500,1,85.11885629500493,0.01,4
143,14.96,499,0,85.49474790413687,2.11,6,0,1.3772685601830483,482.93,500,1,85.13213200073109,0.01,4
144,14.96,499,0,85.49474790413687,2.0,6,0,1.340887690293187,483.04,500,1,85.15107430059501,0.01,4
145,14.96,499,0,85.49474790413687,1.9,6,0,1.321920855223469,483.14,500,1,85.16852218817215,0.01,4
146,14.96,499,0,85.49474790413687,1.84,6,0,1.284877072294891,483.2,500,1,85.17860024321801,0.01,4
147,14.96,499,0,85.49474790413687,1.73,5,0,1.213185139135071,483.31,500,1,85.19706152755087,0.01,4
148,14.96,499,0,85.49474790413687,1.64,5,0,1.1679214031947542,483.4,500,1,85.21239061985949,0.01,4
149,14.96,499,0,85.49474790413687,1.53,5,0,1.1673591018736578,483.51,500,1,85.23188749795845,0.01,4
150,14.96,499,0,85.49474790413687,1.43,5,0,1.1033008326257745,483.61,500,1,85.24876195078387,0.01,4
151,14.96,499,0,85.49474790413687,1.42,5,0,1.1117371973445864,483.62,500,1,85.25064412209638,0.01,4
152,14.96,499,0,85.49474790413687,1.36,5,0,1.0685589276301901,483.68,500,1,85.26072668674314,0.01,4
153,14.96,499,0,85.49474790413687,1.27,5,0,1.0235114838514308,483.77,500,1,85.27612369665543,0.01,4
154,14.96,499,0,85.49474790413687,1.21,4,0,0.967084549174748,483.83,500,1,85.28609665606864,0.01,4
155,14.96,499,0,85.49474790413687,1.11,4,0,0.941683427043121,483.93,500,1,85.30352876758394,0.01,4
156,14.96,499,0,85.49474790413687,1.06,4,0,0.9081004705683533,483.98,500,1,85.3120214864295,0.01,4
157,14.96,499,0,85.49474790413687,1.03,4,0,0.9151364638537509,484.01,500,1,85.31741032784869,0.01,4
158,14.96,499,0,85.49474790413687,1.0,4,0,0.9101004495564365,484.04,500,1,85.32266978826893,0.01,4
159,14.96,499,0,85.49474790413687,0.92,3,0,0.8490041700769677,484.12,500,1,85.33620733796576,0.01,4
160,14.96,499,0,85.49474790413687,0.88,3,0,0.8561128973034414,484.16,500,1,85.34336115322205,0.01,4
161,14.96,499,0,85.49474790413687,0.84,3,0,0.8253557543339242,484.2,500,1,85.35014039031492,0.01,4
162,14.96,499,0,85.49474790413687,0.81,3,0,0.8127146181194544,484.23,500,1,85.35533037978603,0.01,4
163,14.96,499,0,85.49474790413687,0.8,3,0,0.7913675671030662,484.24,500,1,85.35690015482291,0.01,4
164,14.96,499,0,85.49474790413687,0.78,3,0,0.7987363757710036,484.26,500,1,85.36050940368483,0.01,4
165,14.96,499,0,85.49474790413687,0.75,3,0,0.7961396760860395,484.29,500,1,85.36579579028766,0.01,4
166,14.96,499,0,85.49474790413687,0.71,3,0,0.7692971999287285,484.33,500,1,85.37263003794577,0.01,4
167,14.96,499,0,85.49474790413687,0.71,3,0,0.7692971999287285,484.33,500,1,85.37263003794577,0.01,4
168,14.96,499,0,85.49474790413687,0.65,3,0,0.7299508769967213,484.39,500,1,85.38290404425409,0.01,4
169,14.96,499,0,85.49474790413687,0.64,3,0,0.7180219742846006,484.4,500,1,85.384572684562,0.01,4
170,14.96,499,0,85.49474790413687,0.6,3,0,0.6963106238227914,484.44,500,1,85.39147167219589,0.01,4
171,14.96,499,0,85.49474790413687,0.59,3,0,0.6830561152391922,484.45,500,1,85.39313423067087,0.01,4
172,14.96,499,0,85.49474790413687,0.57,3,0,0.685418105828829,484.47,500,1,85.39669226910986,0.01,4
173,14.96,499,0,85.49474790413687,0.55,3,0,0.6871842709362767,484.49,500,1,85.40024542817144,0.01,4
174,14.96,499,0,85.49474790413687,0.52,2,0,0.6432242017658957,484.52,500,1,85.40521120523093,0.01,4
175,14.96,499,0,85.49474790413687,0.51,2,0,0.6275654418770874,484.53,500,1,85.40686403470404,0.01,4
176,14.96,499,0,85.49474790413687,0.5,2,0,0.6276459144608478,484.54,500,1,85.40863391645335,0.01,4
177,14.96,499,0,85.49474790413687,0.49,2,0,0.6275654418770873,484.55,500,1,85.41040257888304,0.01,4
178,14.96,499,0,85.49474790413687,0.45,2,0,0.5924610544247622,484.59,500,1,85.41722852734645,0.01,4
179,14.96,499,0,85.49474790413687,0.45,2,0,0.5924610544247622,484.59,500,1,85.41722852734645,0.01,4
180,14.96,499,0,85.49474790413687,0.44,2,0,0.5915226030330454,484.6,500,1,85.41899109919316,0.01,4
181,14.96,499,0,85.49474790413687,0.39,2,0,0.5485518124198397,484.65,500,1,85.42754919588974,0.01,4
182,14.96,499,0,85.49474790413687,0.37,2,0,0.525222415609412,484.67,500,1,85.43094027081499,0.01,4
183,14.96,499,0,85.49474790413687,0.33,2,0,0.4934930126509934,484.71,500,1,85.43782605621541,0.01,4
184,14.96,499,0,85.49474790413687,0.33,2,0,0.4934930126509934,484.71,500,1,85.43782605621541,0.01,4
185,14.96,499,0,85.49474790413687,0.32,2,0,0.4898979485566356,484.72,500,1,85.43957401626488,0.01,4
186,14.96,499,0,85.49474790413687,0.31,2,0,0.4860685407045247,484.73,500,1,85.44132075833855,0.01,4
187,14.96,499,0,85.49474790413687,0.31,2,0,0.4860685407045247,484.73,500,1,85.44132075833855,0.01,4
188,14.96,499,0,85.49474790413687,0.3,2,0,0.4819992036541474,484.74,500,1,85.44306628251104,0.01,4
189,14.96,499,0,85.49474790413687,0.28,2,0,0.4731156136066362,484.76,500,1,85.44655367745112,0.01,4
190,14.96,499,0,85.49474790413687,0.28,2,0,0.4731156136066362,484.76,500,1,85.44655367745112,0.01,4
191,14.96,499,0,85.49474790413687,0.27,2,0,0.4682872294787989,484.77,500,1,85.4482955483678,0.01,4
192,14.96,499,0,85.49474790413687,0.27,2,0,0.4682872294787989,484.77,500,1,85.4482955483678,0.01,4
193,14.96,499,0,85.49474790413687,0.25,2,0,0.4578165130223675,484.79,500,1,85.45177563746677,0.01,4
194,14.96,499,0,85.49474790413687,0.24,2,0,0.45215533220835125,484.8,500,1,85.45351385579782,0.01,4
195,14.96,499,0,85.49474790413687,0.23,1,0,0.4229525846816507,484.81,500,1,85.45513265433328,0.01,4
196,14.96,499,0,85.49474790413687,0.22,1,0,0.41633319989322654,484.82,500,1,85.45686844037971,0.01,4
197,14.96,499,0,85.49474790413687,0.2,1,0,0.4020151261036849,484.84,500,1,85.46033636084691,0.01,4
198,14.96,499,0,85.49474790413687,0.2,1,0,0.4020151261036849,484.84,500,1,85.46033636084691,0.01,4
199,14.96,499,0,85.49474790413687,0.18,1,0,0.3861229196653691,484.86,500,1,85.46379941297373,0.01,4
200,14.96,499,0,85.49474790413687,0.16,1,0,0.3684529491774706,484.88,500,1,85.467257597352,0.01,4
1,497.64,499,495,1.1416804909581013,2.26,5,1,1.1066374585411722,0.1,1,0,0.30151134457776363,0.01,6
2,494.86,499,486,3.2004418886816746,4.83,14,1,3.1973947728319896,0.31,2,0,0.5978919195596704,0.01,6
3,489.05,499,469,7.5013466804435875,10.2,31,1,7.259963547227403,0.75,3,0,0.8453676505795953,0.01,6
4,477.59,499,432,15.938071439547546,20.78,63,1,14.985905836397537,1.63,6,0,1.5351438586225936,0.01,6
5,454.21,499,351,32.01082361144162,42.37,145,1,29.770385596862173,3.42,12,0,2.9411054061527637,0.01,6
6,414.31,497,243,54.7624244469977,78.63,238,3,50.14456978365532,7.06,23,0,5.235504278529915,0.01,6
7,350.69,490,145,82.33519750067249,136.33,318,10,74.38815141342788,12.98,37,0,8.707340453765305,0.01,6
8,267.85,481,83,102.51606181127389,210.68,371,17,91.48393688003762,21.47,48,1,12.143464801025177,0.01,6
9,179.02,460,29,106.02715299260456,287.42,406,38,91.99892182064754,33.56,72,2,15.698755017226976,0.01,6
10,106.93,417,8,93.06522693598541,345.41,429,78,77.30747935120095,47.66,90,5,18.911927720383506,0.01,6
11,57.65,350,2,70.5909220992918,379.73,426,136,55.69067800055605,62.62,102,14,20.008977782965125,0.01,6
12,28.82,259,0,46.956111036119296,392.63,430,216,34.25768512172108,78.55,116,24,20.857561669281452,0.01,6
13,13.75,152,0,25.691005775908774,391.91,421,309,17.98882649835387,94.34,135,37,21.40245431031335,0.01,6
14,6.1,67,0,11.379140937911284,383.74,414,347,15.170825270694385,110.16,153,55,20.779613163683365,0.01,6
15,2.6,32,0,4.97468338163091,371.7,413,335,18.069730255738502,125.7,165,72,20.83339393930578,0.01,6
16,1.27,19,0,2.7810869178154864,358.55,398,320,18.53327610629925,140.18,180,90,19.988067147246337,0.01,6
17,0.7,9,0,1.5142421513513922,344.32,387,304,19.660697604689172,154.98,196,105,20.500790819927513,0.01,6
18,0.34,4,0,0.7137891491854927,330.95,378,292,19.25604981675771,168.71,208,120,19.603800394285546,0.01,6
19,0.19,2,0,0.44255913261233903,317.86,365,280,19.20280913793289,181.95,220,134,19.34397564978289,0.01,6
20,0.1,2,0,0.3333333333333333,305.15,354,268,18.98610603104865,194.75,232,145,19.04612954132808,0.01,6
21,0.04,2,0,0.24287836253956213,293.06,342,258,18.120148950265232,206.9,242,158,18.1595065122287,0.01,6
22,0.02,1,0,0.14070529413628968,281.12,333,249,17.912401888472186,218.86,251,167,17.92578414947969,0.01,6
23,0.02,1,0,0.14070529413628968,270.43,322,235,17.775965501062082,229.55,265,178,17.783419243778734,0.01,6
24,0.01,1,0,0.09999999999999999,259.47,304,221,17.2307307102189,240.52,279,196,17.2254685764065,0.01,6
25,0.01,1,0,0.09999999999999999,249.09,290,215,16.440339031624237,250.9,285,210,16.435671970787,0.01,6
26,0.0,0,0,0.0,239.07,282,201,16.0430324093947,260.93,299,218,16.0430324093947,0.01,6
27,0.0,0,0,0.0,229.44,271,191,15.997045181703232,270.56,309,229,15.997045181703239,0.01,6
28,0.0,0,0,0.0,220.24,260,182,15.324846135961982,279.76,318,240,15.324846135962002,0.01,6
29,0.0,0,0,0.0,211.88,248,179,14.721165961727609,288.12,321,252,14.721165961727595,0.01,6
30,0.0,0,0,0.0,204.09,241,171,14.495624557539122,295.91,329,259,14.49562455753913,0.01,6
31,0.0,0,0,0.0,195.23,235,162,14.244513386429235,304.77,338,265,14.244513386429226,0.01,6
32,0.0,0,0,0.0,187.4,225,154,13.734863109855326,312.6,346,275,13.734863109855329,0.01,6
33,0.0,0,0,0.0,179.93,218,149,13.390977665140165,320.07,351,282,13.390977665140166,0.01,6
34,0.0,0,0,0.0,172.9,209,141,12.947836292078481,327.1,359,291,12.947836292078515,0.01,6
35,0.0,0,0,0.0,165.69,206,135,12.50591375261635,334.31,365,294,12.505913752616356,0.01,6
36,0.0,0,0,0.0,159.21,200,130,12.383840072832614,340.79,370,300,12.383840072832616,0.01,6
37,0.0,0,0,0.0,152.76,191,123,12.355115899451894,347.24,377,309,12.355115899451885,0.01,6
38,0.0,0,0,0.0,146.85,181,119,11.926860441876556,353.15,381,319,11.926860441876558,0.01,6
39,0.0,0,0,0.0,141.0,175,113,11.35203448147894,359.0,387,325,11.352034481478944,0.01,6
40,0.0,0,0,0.0,135.81,164,108,10.7512695985078,364.19,392,336,10.751269598507793,0.01,6
41,0.0,0,0,0.0,129.99,158,104,10.339191887613314,370.01,396,342,10.339191887613318,0.01,6
42,0.0,0,0,0.0,125.03,150,95,10.221244463559142,374.97,405,350,10.221244463559136,0.01,6
43,0.0,0,0,0.0,120.1,144,90,10.173743190441288,379.9,410,356,10.173743190441291,0.01,6
44,0.0,0,0,0.0,114.62,139,86,10.26495459947548,385.38,414,361,10.264954599475493,0.01,6
45,0.0,0,0,0.0,109.55,132,85,9.914151705537089,390.45,415,368,9.914151705537085,0.01,6
46,0.0,0,0,0.0,104.86,128,78,9.951417339791707,395.14,422,372,9.951417339791712,0.01,6
47,0.0,0,0,0.0,100.58,124,74,9.875160144462866,399.42,426,376,9.875160144462862,0.01,6
48,0.0,0,0,0.0,96.41,117,70,9.571733427550146,403.59,430,383,9.57173342755013,0.01,6
49,0.0,0,0,0.0,92.91,114,66,9.380933812362134,407.09,434,386,9.380933812362123,0.01,6
50,0.0,0,0,0.0,88.99,111,63,9.395351311293593,411.01,437,389,9.395351311293593,0.01,6
51,0.0,0,0,0.0,84.97,109,63,8.866524264064948,415.03,437,391,8.866524264064958,0.01,6
52,0.0,0,0,0.0,81.71,104,62,8.741281370600081,418.29,438,396,8.74128137060008,0.01,6
53,0.0,0,0,0.0,78.63,99,60,8.478916216240151,421.37,440,401,8.478916216240158,0.01,6
54,0.0,0,0,0.0,75.2,96,59,8.177327611676498,424.8,441,404,8.177327611676503,0.01,6
55,0.0,0,0,0.0,72.46,93,57,8.087176530929952,427.54,443,407,8.087176530929954,0.01,6
56,0.0,0,0,0.0,69.29,88,54,7.864117460614598,430.71,446,412,7.864117460614598,0.01,6
57,0.0,0,0,0.0,66.74,88,52,7.690503129434276,433.26,448,412,7.69050312943426,0.01,6
58,0.0,0,0,0.0,64.08,85,49,7.781978663501453,435.92,451,415,7.781978663501449,0.01,6
59,0.0,0,0,0.0,61.3,83,43,7.727035052791639,438.7,457,417,7.727035052791639,0.01,6
60,0.0,0,0,0.0,58.65,81,42,7.315922858582316,441.35,458,419,7.315922858582325,0.01,6
61,0.0,0,0,0.0,56.04,77,42,7.180107199334797,443.96,458,423,7.1801071993347945,0.01,6
62,0.0,0,0,0.0,53.72,73,39,7.042554632913809,446.28,461,427,7.04255463291381,0.01,6
63,0.0,0,0,0.0,51.7,69,39,6.9347609252885665,448.3,461,431,6.934760925288568,0.01,6
64,0.0,0,0,0.0,49.85,67,38,6.712531624363552,450.15,462,433,6.712531624363551,0.01,6
65,0.0,0,0,0.0,48.02,65,36,6.585843403341241,451.98,464,435,6.585843403341243,0.01,6
66,0.0,0,0,0.0,46.18,63,33,6.527919835118792,453.82,467,437,6.527919835118792,0.01,6
67,0.0,0,0,0.0,44.35,60,31,6.484441363601014,455.65,469,440,6.48444136360102,0.01,6
68,0.0,0,0,0.0,42.48,57,29,6.4172746661970255,457.52,471,443,6.417274666197033,0.01,6
69,0.0,0,0,0.0,40.73,56,28,6.284267674281564,459.27,472,444,6.28426767428156,0.01,6
70,0.0,0,0,0.0,39.26,54,27,6.157232751124094,460.74,473,446,6.157232751124096,0.01,6
71,0.0,0,0,0.0,37.71,52,26,6.085742569831775,462.29,474,448,6.085742569831772,0.01,6
72,0.0,0,0,0.0,36.16,52,24,6.03645490986124,463.84,476,448,6.0364549098612414,0.01,6
73,0.0,0,0,0.0,34.62,50,23,5.86167142709244,465.38,477,450,5.861671427092443,0.01,6
74,0.0,0,0,0.0,33.38,49,22,5.729209228492042,466.62,478,451,5.729209228492047,0.01,6
75,0.0,0,0,0.0,31.92,49,22,5.737841779173442,468.08,478,451,5.7378417791734595,0.01,6
76,0.0,0,0,0.0,30.7,46,21,5.618332187193684,469.3,479,454,5.618332187193689,0.01,6
77,0.0,0,0,0.0,29.4,45,19,5.490119683705824,470.6,481,455,5.490119683705823,0.01,6
78,0.0,0,0,0.0,28.27,43,18,5.351965559823357,471.73,482,457,5.351965559823358,0.01,6
79,0.0,0,0,0.0,26.97,41,17,5.236729259120941,473.03,483,459,5.236729259120966,0.01,6
80,0.0,0,0,0.0,25.98,39,16,5.160025056708407,474.02,484,461,5.160025056708419,0.01,6
81,0.0,0,0,0.0,24.92,39,16,5.096403960964371,475.08,484,461,5.096403960964391,0.01,6
82,0.0,0,0,0.0,24.16,38,14,5.084577592379657,475.84,486,462,5.084577592379661,0.01,6
83,0.0,0,0,0.0,23.23,36,14,4.804995296353556,476.77,486,464,4.804995296353543,0.01,6
84,0.0,0,0,0.0,22.34,35,14,4.677951723054901,477.66,486,465,4.6779517230549015,0.01,6
85,0.0,0,0,0.0,21.55,35,13,4.615247019445986,478.45,487,465,4.615247019445979,0.01,6
86,0.0,0,0,0.0,20.8,35,13,4.456297326097738,479.2,487,465,4.456297326097737,0.01,6
87,0.0,0,0,0.0,19.94,33,12,4.270689391513726,480.06,488,467,4.2706893915137245,0.01,6
88,0.0,0,0,0.0,19.17,31,11,4.221290434131833,480.83,489,469,4.221290434131836,0.01,6
89,0.0,0,0,0.0,18.32,30,11,3.989582393781042,481.68,489,470,3.9895823937810357,0.01,6
90,0.0,0,0,0.0,17.61,28,10,4.029925933600149,482.39,490,472,4.029925933600153,0.01,6
91,0.0,0,0,0.0,17.0,28,9,4.062640828949872,483.0,491,472,4.0626408289498706,0.01,6
92,0.0,0,0,0.0,16.37,27,9,4.086575707129505,483.63,491,473,4.086575707129503,0.01,6
93,0.0,0,0,0.0,15.75,27,8,4.112987559751023,484.25,492,473,4.112987559751027,0.01,6
94,0.0,0,0,0.0,15.12,27,7,4.073268362324676,484.88,493,473,4.073268362324671,0.01,6
95,0.0,0,0,0.0,14.58,26,7,3.9162443357086,485.42,493,474,3.916244335708596,0.01,6
96,0.0,0,0,0.0,13.97,24,7,3.8466960767742897,486.03,493,476,3.84669607677429,0.01,6
97,0.0,0,0,0.0,13.45,24,7,3.790938158452616,486.55,493,476,3.7909381584526183,0.01,6
98,0.0,0,0,0.0,12.87,23,6,3.5863236289712015,487.13,494,477,3.5863236289712037,0.01,6
99,0.0,0,0,0.0,12.34,21,6,3.5110791457437647,487.66,494,479,3.511079145743767,0.01,6
100,0.0,0,0,0.0,11.76,20,5,3.464451506721409,488.24,495,480,3.46445150672141,0.01,6
101,0.0,0,0,0.0,11.2,20,5,3.431876713662333,488.8,495,480,3.431876713662337,0.01,6
102,0.0,0,0,0.0,10.71,18,5,3.3007345371672168,489.29,495,482,3.300734537167212,0.01,6
103,0.0,0,0,0.0,10.23,18,4,3.190437099973747,489.77,496,482,3.190437099973749,0.01,6
104,0.0,0,0,0.0,9.88,18,4,3.143953632680425,490.12,496,482,3.1439536326804296,0.01,6
105,0.0,0,0,0.0,9.39,16,4,3.087593289802322,490.61,496,484,3.087593289802325,0.01,6
106,0.0,0,0,0.0,9.08,16,4,3.0836158756704557,490.92,496,484,3.083615875670457,0.01,6
107,0.0,0,0,0.0,8.64,15,3,3.0468397271980563,491.36,497,485,3.0468397271980567,0.01,6
108,0.0,0,0,0.0,8.34,14,3,2.9274734858066633,491.66,497,486,2.9274734858066633,0.01,6
109,0.0,0,0,0.0,8.01,14,2,2.907652737939048,491.99,498,486,2.907652737939048,0.01,6
110,0.0,0,0,0.0,7.62,13,2,2.7953063112541674,492.38,498,487,2.79530631125416,0.01,6
