day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,V,T
98,0.0,0,0,0.0,12.67,22,6,3.3636650285428873,487.33,494,478,3.363665028542891,0.01,5
99,0.0,0,0,0.0,12.15,21,5,3.3915372992973634,487.85,495,479,3.391537299297369,0.01,5
100,0.0,0,0,0.0,11.67,21,5,3.3334999958335407,488.33,495,479,3.3334999958335505,0.01,5
101,0.0,0,0,0.0,11.16,21,4,3.240276830672642,488.84,496,479,3.2402768306726477,0.01,5
102,0.0,0,0,0.0,10.57,19,4,3.022658539508664,489.43,496,481,3.0226585395086696,0.01,5
103,0.0,0,0,0.0,10.04,19,4,3.0382078715432024,489.96,496,481,3.0382078715431993,0.01,5
104,0.0,0,0,0.0,9.7,18,3,2.8972296067000616,490.3,497,482,2.8972296067000585,0.01,5
105,0.0,0,0,0.0,9.31,16,3,2.6843918484378526,490.69,497,484,2.684391848437854,0.01,5
106,0.0,0,0,0.0,8.96,15,3,2.673929503539499,491.04,497,485,2.6739295035395023,0.01,5
107,0.0,0,0,0.0,8.58,15,3,2.640706976045114,491.42,497,485,2.6407069760451125,0.01,5
108,0.0,0,0,0.0,8.29,15,3,2.6219547030119457,491.71,497,485,2.621954703011941,0.01,5
109,0.0,0,0,0.0,7.99,15,3,2.6033971590360103,492.01,497,485,2.603397159036004,0.01,5
110,0.0,0,0,0.0,7.57,15,3,2.6333333333333333,492.43,497,485,2.6333333333333324,0.01,5
111,0.0,0,0,0.0,7.23,14,3,2.612537757689549,492.77,497,486,2.6125377576895517,0.01,5
112,0.0,0,0,0.0,6.86,14,2,2.6629519581308885,493.14,498,486,2.662951958130891,0.01,5
113,0.0,0,0,0.0,6.52,14,2,2.687344075815038,493.48,498,486,2.6873440758150458,0.01,5
114,0.0,0,0,0.0,6.29,14,1,2.6904056995707593,493.71,499,486,2.690405699570759,0.01,5
115,0.0,0,0,0.0,6.06,14,1,2.5497870776623954,493.94,499,486,2.549787077662403,0.01,5
116,0.0,0,0,0.0,5.88,14,1,2.5476469634753265,494.12,499,486,2.5476469634753305,0.01,5
117,0.0,0,0,0.0,5.63,12,1,2.4970892145565293,494.37,499,488,2.4970892145565275,0.01,5
118,0.0,0,0,0.0,5.44,12,1,2.4835621208419183,494.56,499,488,2.4835621208419165,0.01,5
119,0.0,0,0,0.0,5.18,10,1,2.3842072989663547,494.82,499,490,2.3842072989663565,0.01,5
120,0.0,0,0,0.0,4.96,10,0,2.394944169653559,495.04,500,490,2.394944169653555,0.01,5
121,0.0,0,0,0.0,4.75,10,0,2.4010729924663923,495.25,500,490,2.4010729924663843,0.01,5
122,0.0,0,0,0.0,4.53,10,0,2.3070160884404847,495.47,500,490,2.3070160884404856,0.01,5
123,0.0,0,0,0.0,4.36,9,0,2.2720079669799147,495.64,500,491,2.2720079669799165,0.01,5
124,0.0,0,0,0.0,4.15,9,0,2.2309802166923682,495.85,500,491,2.2309802166923736,0.01,5
125,0.0,0,0,0.0,4.06,9,0,2.187291115567936,495.94,500,491,2.1872911155679367,0.01,5
126,0.0,0,0,0.0,3.89,8,0,2.088424083253962,496.11,500,492,2.088424083253958,0.01,5
127,0.0,0,0,0.0,3.76,8,0,2.065199870484817,496.24,500,492,2.0651998704848116,0.01,5
128,0.0,0,0,0.0,3.66,8,0,2.031171230018918,496.34,500,492,2.0311712300189173,0.01,5
129,0.0,0,0,0.0,3.52,8,0,1.9252705437591537,496.48,500,492,1.9252705437591535,0.01,5
130,0.0,0,0,0.0,3.44,8,0,1.965973169972191,496.56,500,492,1.9659731699721856,0.01,5
131,0.0,0,0,0.0,3.3,8,0,1.8829377433825436,496.7,500,492,1.8829377433825456,0.01,5
132,0.0,0,0,0.0,3.23,8,0,1.8632815626786472,496.77,500,492,1.863281562678647,0.01,5
133,0.0,0,0,0.0,3.08,8,0,1.773429024531432,496.92,500,492,1.7734290245314306,0.01,5
134,0.0,0,0,0.0,2.96,7,0,1.7169387839637116,497.04,500,493,1.716938783963709,0.01,5
135,0.0,0,0,0.0,2.88,7,0,1.7072631533385456,497.12,500,493,1.707263153338544,0.01,5
136,0.0,0,0,0.0,2.84,7,0,1.7391510758546724,497.16,500,493,1.7391510758546838,0.01,5
137,0.0,0,0,0.0,2.75,7,0,1.71961353421945,497.25,500,493,1.7196135342194547,0.01,5
138,0.0,0,0,0.0,2.7,7,0,1.7203476275439098,497.3,500,493,1.720347627543906,0.01,5
139,0.0,0,0,0.0,2.65,7,0,1.7078251276599332,497.35,500,493,1.7078251276599452,0.01,5
140,0.0,0,0,0.0,2.57,7,0,1.7364482500934268,497.43,500,493,1.736448250093432,0.01,5
141,0.0,0,0,0.0,2.45,7,0,1.742951171972063,497.55,500,493,1.7429511719720625,0.01,5
142,0.0,0,0,0.0,2.33,7,0,1.717732825734567,497.67,500,493,1.7177328257345637,0.01,5
143,0.0,0,0,0.0,2.24,7,0,1.6884635296354764,497.76,500,493,1.6884635296354769,0.01,5
144,0.0,0,0,0.0,2.19,7,0,1.697859615141155,497.81,500,493,1.6978596151411556,0.01,5
145,0.0,0,0,0.0,2.02,6,0,1.6574289448029762,497.98,500,494,1.6574289448029764,0.01,5
146,0.0,0,0,0.0,1.88,6,0,1.5781334070683155,498.12,500,494,1.5781334070683173,0.01,5
147,0.0,0,0,0.0,1.76,6,0,1.5316195956759582,498.24,500,494,1.5316195956759628,0.01,5
148,0.0,0,0,0.0,1.7,6,0,1.5142421513513922,498.3,500,494,1.5142421513513924,0.01,5
149,0.0,0,0,0.0,1.6,6,0,1.4354811251305473,498.4,500,494,1.4354811251305495,0.01,5
150,0.0,0,0,0.0,1.54,6,0,1.3664079577749493,498.46,500,494,1.366407957774952,0.01,5
151,0.0,0,0,0.0,1.45,6,0,1.2978225742925862,498.55,500,494,1.2978225742925837,0.01,5
152,0.0,0,0,0.0,1.39,6,0,1.2544466364243494,498.61,500,494,1.2544466364243512,0.01,5
153,0.0,0,0,0.0,1.33,6,0,1.2476644848141936,498.67,500,494,1.2476644848141936,0.01,5
154,0.0,0,0,0.0,1.25,5,0,1.192357820336316,498.75,500,495,1.1923578203363216,0.01,5
155,0.0,0,0,0.0,1.23,5,0,1.1794109127060424,498.77,500,495,1.1794109127060386,0.01,5
156,0.0,0,0,0.0,1.19,4,0,1.134357825718004,498.81,500,496,1.1343578257180016,0.01,5
157,0.0,0,0,0.0,1.15,4,0,1.1225422086055428,498.85,500,496,1.1225422086055405,0.01,5
158,0.0,0,0,0.0,1.15,4,0,1.1225422086055428,498.85,500,496,1.1225422086055405,0.01,5
159,0.0,0,0,0.0,1.1,4,0,1.0777829844714386,498.9,500,496,1.0777829844714388,0.01,5
160,0.0,0,0,0.0,1.07,4,0,1.0565333057990298,498.93,500,496,1.0565333057990294,0.01,5
161,0.0,0,0,0.0,1.02,4,0,1.0247443632931141,498.98,500,496,1.0247443632931195,0.01,5
162,0.0,0,0,0.0,0.97,4,0,1.0096003809888985,499.03,500,496,1.0096003809889025,0.01,5
163,0.0,0,0,0.0,0.92,4,0,0.9916825819960455,499.08,500,496,0.9916825819960423,0.01,5
164,0.0,0,0,0.0,0.86,3,0,0.9213516640723504,499.14,500,497,0.9213516640723542,0.01,5
165,0.0,0,0,0.0,0.79,3,0,0.902241876682968,499.21,500,497,0.90224187668297,0.01,5
166,0.0,0,0,0.0,0.72,3,0,0.8885352832020514,499.28,500,497,0.8885352832020483,0.01,5
167,0.0,0,0,0.0,0.69,3,0,0.8726483550177306,499.31,500,497,0.8726483550177324,0.01,5
168,0.0,0,0,0.0,0.67,3,0,0.8768054965543262,499.33,500,497,0.8768054965543269,0.01,5
169,0.0,0,0,0.0,0.62,3,0,0.8501930856154283,499.38,500,497,0.8501930856154264,0.01,5
170,0.0,0,0,0.0,0.58,3,0,0.8309663353620594,499.42,500,497,0.8309663353620568,0.01,5
171,0.0,0,0,0.0,0.57,3,0,0.8072274534579219,499.43,500,497,0.8072274534579181,0.01,5
172,0.0,0,0,0.0,0.56,3,0,0.7954415583355403,499.44,500,497,0.7954415583355376,0.01,5
173,0.0,0,0,0.0,0.54,3,0,0.7839294959021853,499.46,500,497,0.7839294959021923,0.01,5
174,0.0,0,0,0.0,0.52,3,0,0.7717224601860151,499.48,500,497,0.7717224601860156,0.01,5
175,0.0,0,0,0.0,0.49,3,0,0.7176701923937661,499.51,500,497,0.7176701923937626,0.01,5
176,0.0,0,0,0.0,0.46,3,0,0.7166138105949073,499.54,500,497,0.7166138105949104,0.01,5
177,0.0,0,0,0.0,0.45,3,0,0.7159792333764037,499.55,500,497,0.7159792333764088,0.01,5
178,0.0,0,0,0.0,0.42,3,0,0.6989169110021939,499.58,500,497,0.6989169110021904,0.01,5
179,0.0,0,0,0.0,0.4,2,0,0.6666666666666667,499.6,500,498,0.6666666666666653,0.01,5
180,0.0,0,0,0.0,0.4,2,0,0.6666666666666667,499.6,500,498,0.6666666666666653,0.01,5
181,0.0,0,0,0.0,0.38,2,0,0.647918189124198,499.62,500,498,0.6479181891241951,0.01,5
182,0.0,0,0,0.0,0.37,2,0,0.6459665063087461,499.63,500,498,0.645966506308734,0.01,5
183,0.0,0,0,0.0,0.36,2,0,0.6279677016721756,499.64,500,498,0.6279677016721673,0.01,5
184,0.0,0,0,0.0,0.35,2,0,0.6092717958449423,499.65,500,498,0.6092717958449437,0.01,5
185,0.0,0,0,0.0,0.32,2,0,0.5663992238766582,499.68,500,498,0.5663992238766621,0.01,5
186,0.0,0,0,0.0,0.27,2,0,0.46828722947879886,499.73,500,498,0.4682872294787998,0.01,5
187,0.0,0,0,0.0,0.27,2,0,0.46828722947879886,499.73,500,498,0.4682872294787998,0.01,5
188,0.0,0,0,0.0,0.27,2,0,0.46828722947879886,499.73,500,498,0.4682872294787998,0.01,5
189,0.0,0,0,0.0,0.27,2,0,0.46828722947879886,499.73,500,498,0.4682872294787998,0.01,5
190,0.0,0,0,0.0,0.27,2,0,0.46828722947879886,499.73,500,498,0.4682872294787998,0.01,5
191,0.0,0,0,0.0,0.25,2,0,0.4578165130223675,499.75,500,498,0.45781651302237003,0.01,5
192,0.0,0,0,0.0,0.25,2,0,0.4578165130223675,499.75,500,498,0.45781651302237003,0.01,5
193,0.0,0,0,0.0,0.24,2,0,0.4521553322083513,499.76,500,498,0.45215533220835075,0.01,5
194,0.0,0,0,0.0,0.22,2,0,0.439926531974776,499.78,500,498,0.4399265319747783,0.01,5
195,0.0,0,0,0.0,0.21,2,0,0.4333333333333334,499.79,500,498,0.43333333333333574,0.01,5
196,0.0,0,0,0.0,0.19,2,0,0.4191140246479061,499.81,500,498,0.4191140246479047,0.01,5
197,0.0,0,0,0.0,0.18,2,0,0.41145221993924064,499.82,500,498,0.41145221993923703,0.01,5
198,0.0,0,0,0.0,0.18,2,0,0.41145221993924064,499.82,500,498,0.41145221993923703,0.01,5
199,0.0,0,0,0.0,0.16,1,0,0.3684529491774706,499.84,500,499,0.36845294917746646,0.01,5
200,0.0,0,0,0.0,0.16,1,0,0.3684529491774706,499.84,500,499,0.36845294917746646,0.01,5
1,497.62,499,494,1.0325999352424002,2.29,6,1,0.9979271445644646,0.09,1,0,0.2876234912646614,0.01,10
2,494.63,499,486,3.0139574306780434,5.09,14,1,2.920132140361412,0.28,3,0,0.5874099974042875,0.01,10
3,488.64,499,469,6.911445638076076,10.64,29,1,6.543591205033048,0.72,4,0,0.9329003324594917,0.01,10
4,476.73,499,443,14.11701101508391,21.66,55,1,13.230833288003797,1.61,7,0,1.669058889241951,0.01,10
5,453.03,499,394,28.019637774427082,43.67,100,1,26.120565449353116,3.3,11,0,2.6227443411030125,0.01,10
6,410.14,499,309,50.199001961989225,83.03,179,1,46.384744749265835,6.83,19,0,4.679754374975358,0.01,10
7,342.78,499,195,77.21838112676532,144.64,284,1,70.64486799292199,12.58,31,0,7.602737412380896,0.01,10
8,254.8,498,101,97.65513428655584,222.84,364,1,87.70459140509894,22.36,46,0,11.275718078322914,0.01,10
9,166.58,496,42,100.22995580366201,298.33,402,3,87.27537459158228,35.09,71,1,14.740239023321378,0.01,10
10,96.34,492,15,89.0436528968355,353.56,419,7,74.48697533763533,50.1,85,1,17.816970686523693,0.01,10
11,51.66,488,4,73.67499198808537,382.61,420,11,58.96204822861169,65.73,100,1,19.68276434145397,0.01,10
12,27.39,472,1,61.377766349226185,390.5,421,25,48.51439440667548,82.11,115,3,20.88491553657081,0.01,10
13,15.48,442,0,52.02533959135644,386.92,420,51,41.22117725812128,97.6,131,7,21.496064944096346,0.01,10
14,9.29,396,0,42.75518634734223,377.63,417,95,33.47746264355327,113.08,147,9,21.794114672164003,0.01,10
15,5.63,316,0,32.41699734971944,365.89,410,170,25.737169991899247,128.48,166,14,22.332871998853435,0.01,10
16,3.26,207,0,20.859617358993823,353.83,398,269,19.37928447251515,142.91,179,24,22.36659440895161,0.01,10
17,1.77,123,0,12.339355614038238,340.73,395,308,17.24619999134344,157.5,192,34,21.819507535480927,0.01,10
18,0.78,49,0,4.9309986285485286,327.36,402,291,19.465857185328268,171.86,209,49,22.040834463295255,0.01,10
19,0.33,17,0,1.7468875641025556,314.14,409,281,20.291322721246583,185.53,219,74,21.231506510063507,0.01,10
20,0.21,7,0,0.8077278269468264,301.62,398,266,19.961467932499414,198.17,234,95,20.381242614351326,0.01,10
21,0.11,3,0,0.42390679364333106,289.2,384,253,19.83670712328409,210.69,247,114,19.952820615267672,0.01,10
22,0.07,2,0,0.29318866956210293,277.89,375,243,19.702276441307404,222.04,257,124,19.760648580530756,0.01,10
23,0.05,1,0,0.2190429135575903,266.5,357,233,19.091221738661652,233.45,267,142,19.13765920900464,0.01,10
24,0.04,1,0,0.1969463855669324,255.79,341,221,18.305651277320578,244.17,279,158,18.36006590952277,0.01,10
25,0.03,1,0,0.1714466079977653,245.34,327,211,17.725300071543572,254.63,289,172,17.78414627093071,0.01,10
26,0.02,1,0,0.14070529413628968,235.64,314,203,17.376705642609565,264.34,297,185,17.422973339817748,0.01,10
27,0.02,1,0,0.14070529413628968,226.18,303,192,16.814724187299337,273.8,308,196,16.86248600721243,0.01,10
28,0.02,1,0,0.14070529413628968,217.2,288,179,16.873863598099657,282.78,321,211,16.920240703209444,0.01,10
29,0.02,1,0,0.14070529413628968,208.08,271,174,16.02250941896456,291.9,326,228,16.068980092467623,0.01,10
30,0.01,1,0,0.09999999999999999,200.01,261,168,15.942760619215736,299.98,332,239,15.949402319316992,0.01,10
31,0.01,1,0,0.09999999999999999,191.99,252,164,15.587806034516115,308.0,336,248,15.594611864099704,0.01,10
32,0.01,1,0,0.09999999999999999,184.3,248,156,15.845529592942235,315.69,344,252,15.850752778223612,0.01,10
33,0.01,1,0,0.09999999999999999,177.0,240,149,15.231546211727819,322.99,351,260,15.235852851783926,0.01,10
34,0.01,1,0,0.09999999999999999,169.26,229,141,14.445732654289015,330.73,359,271,14.451489734818184,0.01,10
35,0.01,1,0,0.09999999999999999,162.32,219,133,14.073314528503301,337.67,367,281,14.077028353765817,0.01,10
36,0.01,1,0,0.09999999999999999,156.04,213,126,13.675843186754042,343.95,374,287,13.679871669313592,0.01,10
37,0.01,1,0,0.09999999999999999,149.69,205,122,13.425209965816649,350.3,378,295,13.430329012117964,0.01,10
38,0.01,1,0,0.09999999999999999,143.62,192,120,12.867451695316873,356.37,380,308,12.874416727005777,0.01,10
39,0.01,1,0,0.09999999999999999,137.76,185,116,12.668357143973823,362.23,384,315,12.676116889408188,0.01,10
40,0.0,0,0,0.0,132.11,178,108,12.1579628477003,367.89,392,322,12.157962847700286,0.01,10
41,0.0,0,0,0.0,126.71,167,100,11.626593515199398,373.29,400,333,11.626593515199403,0.01,10
42,0.0,0,0,0.0,121.62,161,95,11.11626345186696,378.38,405,339,11.116263451866958,0.01,10
43,0.0,0,0,0.0,116.99,157,92,11.005503673667603,383.01,408,343,11.005503673667604,0.01,10
44,0.0,0,0,0.0,111.99,153,92,10.642486798325159,388.01,408,347,10.642486798325153,0.01,10
45,0.0,0,0,0.0,107.45,142,85,10.097879565392512,392.55,415,358,10.097879565392514,0.01,10
46,0.0,0,0,0.0,103.02,133,82,9.846272945083888,396.98,418,367,9.846272945083886,0.01,10
47,0.0,0,0,0.0,98.62,130,79,9.98967143371269,401.38,421,370,9.989671433712688,0.01,10
48,0.0,0,0,0.0,94.75,124,76,9.7217604507942,405.25,424,376,9.721760450794203,0.01,10
49,0.0,0,0,0.0,90.69,120,72,9.464121510187617,409.31,428,380,9.464121510187622,0.01,10
50,0.0,0,0,0.0,87.08,115,69,9.25800772686581,412.92,431,385,9.258007726865808,0.01,10
51,0.0,0,0,0.0,83.39,110,66,8.823631035263464,416.61,434,390,8.823631035263476,0.01,10
52,0.0,0,0,0.0,80.07,103,62,8.42585606956649,419.93,438,397,8.425856069566489,0.01,10
53,0.0,0,0,0.0,77.03,99,60,8.187764954460704,422.97,440,401,8.187764954460715,0.01,10
54,0.0,0,0,0.0,73.8,93,57,8.27067351574468,426.2,443,407,8.270673515744678,0.01,10
55,0.0,0,0,0.0,70.91,91,53,8.055483106605589,429.09,447,409,8.055483106605587,0.01,10
56,0.0,0,0,0.0,67.99,89,50,7.8167070490654265,432.01,450,411,7.8167070490654105,0.01,10
57,0.0,0,0,0.0,65.17,86,49,7.499569011185595,434.83,451,414,7.4995690111855975,0.01,10
58,0.0,0,0,0.0,62.48,81,46,7.51090789277417,437.52,454,419,7.51090789277418,0.01,10
59,0.0,0,0,0.0,60.15,77,44,7.418751834903147,439.85,456,423,7.418751834903148,0.01,10
60,0.0,0,0,0.0,58.18,74,43,7.344866963197544,441.82,457,426,7.344866963197535,0.01,10
61,0.0,0,0,0.0,56.09,72,40,7.25313585961133,443.91,460,428,7.253135859611341,0.01,10
62,0.0,0,0,0.0,53.8,71,35,7.229289471492083,446.2,465,429,7.2292894714920815,0.01,10
63,0.0,0,0,0.0,51.83,65,34,7.154930489042526,448.17,466,435,7.1549304890425285,0.01,10
64,0.0,0,0,0.0,49.76,64,32,7.095481561237306,450.24,468,436,7.095481561237329,0.01,10
65,0.0,0,0,0.0,47.85,62,31,6.747053228834591,452.15,469,438,6.7470532288345835,0.01,10
66,0.0,0,0,0.0,45.78,61,30,6.6127822351026255,454.22,470,439,6.612782235102617,0.01,10
67,0.0,0,0,0.0,43.96,59,28,6.568858271412086,456.04,472,441,6.568858271412095,0.01,10
68,0.0,0,0,0.0,42.08,57,27,6.3352150314689,457.92,473,443,6.3352150314688975,0.01,10
69,0.0,0,0,0.0,40.53,56,27,6.230350931309787,459.47,473,444,6.230350931309796,0.01,10
70,0.0,0,0,0.0,38.93,56,22,6.315373258481195,461.07,478,444,6.315373258481196,0.01,10
71,0.0,0,0,0.0,37.44,52,21,6.150174506845027,462.56,479,448,6.150174506845031,0.01,10
72,0.0,0,0,0.0,36.11,50,21,6.090056475829095,463.89,479,450,6.090056475829099,0.01,10
73,0.0,0,0,0.0,34.84,49,20,5.902781402256761,465.16,480,451,5.902781402256767,0.01,10
74,0.0,0,0,0.0,33.38,47,19,5.670729381408683,466.62,481,453,5.67072938140869,0.01,10
75,0.0,0,0,0.0,31.88,45,18,5.637679872379625,468.12,482,455,5.637679872379616,0.01,10
76,0.0,0,0,0.0,30.79,43,15,5.621558430890778,469.21,485,457,5.62155843089078,0.01,10
77,0.0,0,0,0.0,29.51,43,15,5.56594079825657,470.49,485,457,5.565940798256577,0.01,10
78,0.0,0,0,0.0,28.38,43,15,5.434234913114181,471.62,485,457,5.4342349131141825,0.01,10
79,0.0,0,0,0.0,27.37,42,13,5.351588077336945,472.63,487,458,5.351588077336912,0.01,10
80,0.0,0,0,0.0,26.21,40,12,5.158683960277098,473.79,488,460,5.158683960277086,0.01,10
81,0.0,0,0,0.0,25.09,40,11,5.122923328954224,474.91,489,460,5.122923328954201,0.01,10
82,0.0,0,0,0.0,24.24,37,11,4.997211343551641,475.76,489,463,4.997211343551663,0.01,10
83,0.0,0,0,0.0,23.25,34,9,4.922377269145263,476.75,491,466,4.92237726914527,0.01,10
84,0.0,0,0,0.0,22.43,33,9,4.8289007888217,477.57,491,467,4.828900788821681,0.01,10
85,0.0,0,0,0.0,21.54,30,8,4.562517469179229,478.46,492,470,4.562517469179243,0.01,10
86,0.0,0,0,0.0,20.67,30,7,4.649437893689164,479.33,493,470,4.6494378936891705,0.01,10
87,0.0,0,0,0.0,19.85,29,7,4.524623986832743,480.15,493,471,4.524623986832728,0.01,10
88,0.0,0,0,0.0,19.05,27,7,4.470724073052789,480.95,493,473,4.470724073052776,0.01,10
89,0.0,0,0,0.0,18.28,27,7,4.438308896256082,481.72,493,473,4.438308896256087,0.01,10
90,0.0,0,0,0.0,17.41,26,7,4.381077308589564,482.59,493,474,4.38107730858956,0.01,10
91,0.0,0,0,0.0,16.83,26,7,4.385593955604454,483.17,493,474,4.38559395560447,0.01,10
92,0.0,0,0,0.0,16.23,25,7,4.2896516305069685,483.77,493,475,4.2896516305069845,0.01,10
93,0.0,0,0,0.0,15.6,24,6,4.116976432953551,484.4,494,476,4.116976432953589,0.01,10
94,0.0,0,0,0.0,14.98,24,5,4.070043307540169,485.02,495,476,4.070043307540148,0.01,10
95,0.0,0,0,0.0,14.34,24,5,4.038251446786685,485.66,495,476,4.038251446786664,0.01,10
96,0.0,0,0,0.0,13.93,22,5,3.9009322895011556,486.07,495,478,3.900932289501162,0.01,10
97,0.0,0,0,0.0,13.45,21,5,3.806891677264305,486.55,495,479,3.806891677264273,0.01,10
98,0.0,0,0,0.0,12.82,20,5,3.769575170983725,487.18,495,480,3.769575170983752,0.01,10
99,0.0,0,0,0.0,12.36,20,5,3.7538397849819227,487.64,495,480,3.753839784981948,0.01,10
100,0.0,0,0,0.0,11.88,20,4,3.6550228342914517,488.12,496,480,3.6550228342914712,0.01,10
101,0.0,0,0,0.0,11.44,20,3,3.6190293916150695,488.56,497,480,3.619029391615072,0.01,10
102,0.0,0,0,0.0,10.95,19,3,3.488436887660706,489.05,497,481,3.4884368876607175,0.01,10
103,0.0,0,0,0.0,10.54,18,3,3.4682397363341044,489.46,497,482,3.468239736334131,0.01,10
104,0.0,0,0,0.0,10.0,18,1,3.3544783875477937,490.0,499,482,3.3544783875478013,0.01,10
105,0.0,0,0,0.0,9.45,16,1,3.2454319100588567,490.55,499,484,3.245431910058865,0.01,10
106,0.0,0,0,0.0,9.13,16,1,3.0769754269050935,490.87,499,484,3.0769754269050957,0.01,10
107,0.0,0,0,0.0,8.77,16,1,3.011275108285156,491.23,499,484,3.01127510828516,0.01,10
108,0.0,0,0,0.0,8.44,16,1,2.9858927568744913,491.56,499,484,2.9858927568745126,0.01,10
109,0.0,0,0,0.0,8.05,16,1,2.9759134070165083,491.95,499,484,2.9759134070165136,0.01,10
110,0.0,0,0,0.0,7.66,16,1,2.8962532396672134,492.34,499,484,2.896253239667225,0.01,10
111,0.0,0,0,0.0,7.31,16,1,2.8628409990529664,492.69,499,484,2.862840999052951,0.01,10
112,0.0,0,0,0.0,7.03,16,1,2.7577439176166294,492.97,499,484,2.757743917616635,0.01,10
113,0.0,0,0,0.0,6.7,15,0,2.672342444638064,493.3,500,485,2.6723424446380566,0.01,10
114,0.0,0,0,0.0,6.42,14,0,2.625361927911131,493.58,500,486,2.6253619279111335,0.01,10
115,0.0,0,0,0.0,6.21,12,0,2.5987370670066534,493.79,500,488,2.5987370670066507,0.01,10
116,0.0,0,0,0.0,6.0,12,0,2.4863262420322445,494.0,500,488,2.486326242032241,0.01,10
117,0.0,0,0,0.0,5.8,11,0,2.4700222875533124,494.2,500,489,2.4700222875533395,0.01,10
118,0.0,0,0,0.0,5.57,11,0,2.4215155117688947,494.43,500,489,2.421515511768908,0.01,10
119,0.0,0,0,0.0,5.38,11,0,2.330214365653724,494.62,500,489,2.3302143656537484,0.01,10
120,0.0,0,0,0.0,5.1,11,0,2.2896340848319507,494.9,500,489,2.2896340848319237,0.01,10
121,0.0,0,0,0.0,4.92,11,0,2.2413920638385383,495.08,500,489,2.2413920638385494,0.01,10
122,0.0,0,0,0.0,4.76,10,0,2.1654775291590833,495.24,500,490,2.165477529159078,0.01,10
123,0.0,0,0,0.0,4.6,10,0,2.1461734799546393,495.4,500,490,2.1461734799546504,0.01,10
124,0.0,0,0,0.0,4.4,10,0,2.1320071635561044,495.6,500,490,2.1320071635560933,0.01,10
125,0.0,0,0,0.0,4.32,10,0,2.0591260281973995,495.68,500,490,2.0591260281973915,0.01,10
126,0.0,0,0,0.0,4.14,9,0,2.000101007550379,495.86,500,491,2.000101007550387,0.01,10
127,0.0,0,0,0.0,4.0,9,0,1.9949431018948836,496.0,500,491,1.9949431018948902,0.01,10
128,0.0,0,0,0.0,3.87,9,0,1.9209372712298547,496.13,500,491,1.9209372712298423,0.01,10
129,0.0,0,0,0.0,3.65,8,0,1.8333333333333333,496.35,500,492,1.8333333333333426,0.01,10
130,0.0,0,0,0.0,3.56,8,0,1.7827455842553137,496.44,500,492,1.7827455842553115,0.01,10
131,0.0,0,0,0.0,3.48,8,0,1.7493433111319292,496.52,500,492,1.749343311131924,0.01,10
132,0.0,0,0,0.0,3.32,8,0,1.7225773501566557,496.68,500,492,1.7225773501566564,0.01,10
133,0.0,0,0,0.0,3.19,8,0,1.6859191061030272,496.81,500,492,1.6859191061030214,0.01,10
134,0.0,0,0,0.0,3.02,8,0,1.6756123560289136,496.98,500,492,1.675612356028906,0.01,10
135,0.0,0,0,0.0,2.92,8,0,1.7037095593516702,497.08,500,492,1.7037095593516582,0.01,10
136,0.0,0,0,0.0,2.8,8,0,1.6937198318160145,497.2,500,492,1.6937198318160027,0.01,10
137,0.0,0,0,0.0,2.65,7,0,1.5787413475374117,497.35,500,493,1.5787413475374228,0.01,10
138,0.0,0,0,0.0,2.59,7,0,1.5511155972265884,497.41,500,493,1.5511155972265884,0.01,10
139,0.0,0,0,0.0,2.5,6,0,1.500841514792702,497.5,500,494,1.5008415147927139,0.01,10
140,0.0,0,0,0.0,2.43,6,0,1.471994455413361,497.57,500,494,1.471994455413355,0.01,10
141,0.0,0,0,0.0,2.35,6,0,1.4520970554979644,497.65,500,494,1.4520970554979653,0.01,10
142,0.0,0,0,0.0,2.23,6,0,1.4692470414082404,497.77,500,494,1.4692470414082415,0.01,10
143,0.0,0,0,0.0,2.15,6,0,1.452097055497964,497.85,500,494,1.4520970554979609,0.01,10
144,0.0,0,0,0.0,2.06,6,0,1.4200583285786739,497.94,500,494,1.4200583285786657,0.01,10
145,0.0,0,0,0.0,1.96,6,0,1.3774519002033196,498.04,500,494,1.37745190020332,0.01,10
146,0.0,0,0,0.0,1.9,6,0,1.3669992204412076,498.1,500,494,1.3669992204412122,0.01,10
147,0.0,0,0,0.0,1.83,5,0,1.3710940849916131,498.17,500,495,1.3710940849916198,0.01,10
148,0.0,0,0,0.0,1.76,5,0,1.303608046689625,498.24,500,495,1.303608046689632,0.01,10
149,0.0,0,0,0.0,1.73,5,0,1.2859379314867274,498.27,500,495,1.2859379314867256,0.01,10
150,0.0,0,0,0.0,1.66,5,0,1.2327189296818475,498.34,500,495,1.232718929681843,0.01,10
151,0.0,0,0,0.0,1.57,4,0,1.1393334929162786,498.43,500,496,1.1393334929162828,0.01,10
152,0.0,0,0,0.0,1.48,4,0,1.0490977364412055,498.52,500,496,1.0490977364412077,0.01,10
153,0.0,0,0,0.0,1.45,4,0,1.0286305498481016,498.55,500,496,1.028630549848099,0.01,10
154,0.0,0,0,0.0,1.37,4,0,1.0015644328406001,498.63,500,496,1.0015644328405877,0.01,10
155,0.0,0,0,0.0,1.33,4,0,1.015585615009459,498.67,500,496,1.015585615009464,0.01,10
156,0.0,0,0,0.0,1.3,4,0,0.979589689408764,498.7,500,496,0.9795896894087546,0.01,10
