,day,s,s,s,i,i,i,r,r,r,edgecount,edgecount,edgecount,suscedgecount,suscedgecount,suscedgecount,ped
,,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,
5036,37,93.45,499,24,202.75,253,0,203.8,274,1,0.9548942598187311,1.0,0.8867069486404834,0.7513514869754023,1.0,0.65183695665659,0.026
5037,38,88.95,499,20,198.4,253,0,212.65,281,1,0.9605891238670695,1.0,0.9030211480362538,0.7551078173022132,1.0,0.6470009252300273,0.026
5038,39,85.4,499,17,193.75,249,0,220.85,286,1,0.9655135951661631,1.0,0.913595166163142,0.7623624147584636,1.0,0.6556530484616365,0.026
5039,40,81.7,499,17,189.65,242,0,228.65,298,1,0.9696978851963746,1.0,0.9235649546827794,0.7687667072458069,1.0,0.6770280921745556,0.026
5040,41,78.4,499,15,185.7,238,0,235.9,303,1,0.9741842900302113,1.0,0.9338368580060423,0.7773277228709896,1.0,0.676025347548486,0.026
5041,42,76.55,499,15,179.35,230,0,244.1,305,1,0.9771752265861027,1.0,0.9453172205438066,0.7865193380765456,1.0,0.7028565204064648,0.026
5042,43,74.4,499,14,174.65,224,0,250.95,313,1,0.9796978851963747,1.0,0.9546827794561934,0.792327993519071,1.0,0.7040658017593004,0.026
5043,44,72.4,499,14,169.85,222,0,257.75,320,1,0.9821148036253776,1.0,0.9580060422960726,0.8005475827268663,1.0,0.7042927451298492,0.026
5044,45,70.2,499,12,165.3,217,0,264.5,328,1,0.9846072507552869,1.0,0.9628398791540785,0.8115472606784044,1.0,0.7093235527059055,0.026
5045,46,69.15,499,12,159.5,209,0,271.35,331,1,0.9860271903323264,1.0,0.9676737160120846,0.8187009206181435,1.0,0.7257375479697461,0.026
5046,47,67.6,499,11,155.25,207,0,277.15,337,1,0.9876888217522657,1.0,0.9694864048338369,0.8249964089055203,1.0,0.72570860248754,0.026
5047,48,65.8,499,10,150.25,203,0,283.95,348,1,0.9896374622356496,1.0,0.9731117824773414,0.8355044371231223,1.0,0.7398118080927413,0.026
5048,49,64.6,499,8,145.95,195,0,289.45,352,1,0.9908761329305136,1.0,0.9761329305135952,0.8421747546984489,1.0,0.7394128747069922,0.026
5049,50,63.7,499,8,141.25,186,0,295.05,355,1,0.9916616314199395,1.0,0.9782477341389728,0.8473978481047683,1.0,0.7565338844162374,0.026
5050,51,62.75,499,6,136.45,182,0,300.8,361,1,0.9928398791540785,1.0,0.9812688821752266,0.8581285631286357,1.0,0.7646271318905591,0.026
5051,52,62.05,499,5,131.75,177,0,306.2,367,1,0.993534743202417,1.0,0.9836858006042296,0.8647918877276654,1.0,0.7798722682546213,0.026
5052,53,61.15,499,5,127.35,173,0,311.5,370,1,0.9943806646525679,1.0,0.9851963746223565,0.8720957351983462,1.0,0.7801944061747983,0.026
5053,54,60.65,499,5,123.0,169,0,316.35,378,1,0.9949697885196371,1.0,0.986404833836858,0.8796761239441226,1.0,0.7801944061747983,0.026
5054,55,60.1,499,4,118.5,164,0,321.4,381,1,0.9955287009063445,1.0,0.9879154078549849,0.8879782484343817,1.0,0.8144147609833885,0.026
5055,56,59.3,499,3,114.95,160,0,325.75,389,1,0.9960422960725074,1.0,0.9885196374622357,0.892864472752421,1.0,0.8126451775348835,0.026
5056,57,58.65,499,3,110.8,157,0,330.55,395,1,0.9966012084592144,1.0,0.9897280966767371,0.8997094027701161,1.0,0.822159090909091,0.026
5057,58,57.95,499,3,106.8,154,0,335.25,399,1,0.9969939577039273,1.0,0.9906344410876133,0.9024707708814693,1.0,0.8235175655343724,0.026
5058,59,57.7,499,3,102.95,149,0,339.35,402,1,0.9972960725075527,1.0,0.9915407854984895,0.9093970293656319,1.0,0.8134226884226885,0.026
5059,60,57.2,499,2,99.25,144,0,343.55,404,1,0.9975075528700907,1.0,0.9918429003021147,0.9126500776158923,1.0,0.8174603174603174,0.026
5060,61,56.7,499,2,95.55,138,0,347.75,409,1,0.9978096676737163,1.0,0.9930513595166163,0.915885908409902,1.0,0.8174603174603174,0.026
5061,62,56.3,499,2,91.65,134,0,352.05,415,1,0.998036253776435,1.0,0.9936555891238671,0.919728873661624,1.0,0.8174603174603174,0.026
5062,63,56.05,499,2,88.05,127,0,355.9,418,1,0.9982779456193352,1.0,0.9939577039274925,0.9295859029627325,1.0,0.8174603174603174,0.026
5063,64,55.75,499,1,84.5,124,0,359.75,422,1,0.9984441087613293,1.0,0.9951661631419939,0.9341735556546633,1.0,0.8571428571428571,0.026
5064,65,55.65,499,1,80.55,116,0,363.8,427,1,0.998595166163142,1.0,0.9954682779456193,0.9389372485249737,1.0,0.8571428571428571,0.026
5065,66,55.45,499,1,77.6,108,0,366.95,429,1,0.99880664652568,1.0,0.9957703927492447,0.9460762785318269,1.0,0.8571428571428571,0.026
5066,67,55.2,499,1,74.9,103,0,369.9,431,1,0.9989123867069487,1.0,0.9963746223564954,0.9489817121875946,1.0,0.8571428571428571,0.026
5067,68,54.8,499,0,72.3,102,0,372.9,432,1,0.9990936555891239,1.0,0.9969788519637462,0.9561640666026632,1.0,0.8857070707070708,0.026
5068,69,54.6,499,0,69.5,97,0,375.9,435,1,0.9991993957703927,1.0,0.9972809667673715,0.9589086709262148,1.0,0.8625,0.026
5069,70,54.45,499,0,66.55,94,0,379.0,436,1,0.9992749244712991,1.0,0.997583081570997,0.9603217031506507,1.0,0.8625,0.026
5070,71,54.25,499,0,63.85,90,0,381.9,439,1,0.9993504531722055,1.0,0.9978851963746224,0.9614977493266966,1.0,0.8444444444444444,0.026
5071,72,54.2,499,0,61.55,85,0,384.25,440,1,0.9993655589123869,1.0,0.9978851963746224,0.9622287434787433,1.0,0.8722222222222222,0.026
5072,73,54.0,499,0,59.05,85,0,386.95,442,1,0.999486404833837,1.0,0.9984894259818731,0.9662310454791658,1.0,0.8722222222222222,0.026
5073,74,53.9,499,0,56.7,80,0,389.4,447,1,0.9995317220543807,1.0,0.9984894259818731,0.9695314260602482,1.0,0.8722222222222222,0.026
5074,75,53.75,499,0,54.6,79,0,391.65,449,1,0.9996223564954683,1.0,0.9984894259818731,0.9739929586796755,1.0,0.8722222222222222,0.026
5075,76,53.75,499,0,52.3,76,0,393.95,454,1,0.9996525679758308,1.0,0.9984894259818731,0.9751535524718482,1.0,0.8722222222222222,0.026
5076,77,53.6,499,0,50.45,75,0,395.95,455,1,0.9996676737160121,1.0,0.9984894259818731,0.9741285030758714,1.0,0.8722222222222222,0.026
5077,78,53.55,499,0,48.65,75,0,397.8,458,1,0.9996827794561934,1.0,0.9987915407854985,0.9759246601351864,1.0,0.9,0.026
5078,79,53.55,499,0,46.95,74,0,399.5,459,1,0.9996978851963746,1.0,0.9987915407854985,0.9768815979342296,1.0,0.9,0.026
5079,80,53.5,499,0,44.65,69,0,401.85,460,1,0.9997583081570998,1.0,0.9987915407854985,0.9803049289891397,1.0,0.9,0.026
5080,81,53.5,499,0,42.75,65,0,403.75,461,1,0.9997583081570998,1.0,0.9987915407854985,0.9803049289891397,1.0,0.9,0.026
5081,82,53.25,499,0,40.6,63,0,406.15,464,1,0.9998036253776433,1.0,0.9990936555891239,0.9825968054038231,1.0,0.9,0.026
5082,83,53.25,499,0,38.7,60,0,408.05,468,1,0.999833836858006,1.0,0.9990936555891239,0.9859802640504395,1.0,0.9285714285714286,0.026
5083,84,53.2,499,0,37.2,59,0,409.6,470,1,0.9998489425981874,1.0,0.9990936555891239,0.9897396625466799,1.0,0.9333333333333333,0.026
5084,85,53.1,499,0,35.5,57,0,411.4,472,1,0.9999093655589124,1.0,0.9993957703927493,0.9940010282115547,1.0,0.9333333333333333,0.026
5085,86,53.05,499,0,34.05,55,0,412.9,473,1,0.9999395770392748,1.0,0.9993957703927493,0.996256667309299,1.0,0.9666666666666667,0.026
5086,87,53.05,499,0,33.0,52,0,413.95,474,1,0.9999546827794561,1.0,0.9996978851963746,0.9967627401837929,1.0,0.9666666666666667,0.026
5087,88,52.95,499,0,31.85,51,0,415.2,475,1,0.9999546827794561,1.0,0.9996978851963746,0.9965190754664439,1.0,0.9666666666666667,0.026
5088,89,52.95,499,0,30.5,46,0,416.55,475,1,0.9999697885196375,1.0,0.9996978851963746,0.9982734614313562,1.0,0.9814814814814815,0.026
5089,90,52.8,499,0,29.25,44,0,417.95,476,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5090,91,52.75,499,0,28.25,43,0,419.0,477,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5091,92,52.75,499,0,27.0,42,0,420.25,478,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5092,93,52.7,499,0,26.15,42,0,421.15,480,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5093,94,52.65,499,0,25.0,41,0,422.35,481,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5094,95,52.65,499,0,23.65,38,0,423.7,481,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5095,96,52.6,499,0,22.75,37,0,424.65,482,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5096,97,52.6,499,0,21.7,35,0,425.7,483,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5097,98,52.6,499,0,21.0,35,0,426.4,483,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5098,99,52.6,499,0,19.85,33,0,427.55,483,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5099,100,52.6,499,0,19.15,32,0,428.25,483,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5100,101,52.6,499,0,18.1,30,0,429.3,483,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5101,102,52.6,499,0,17.45,30,0,429.95,484,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5102,103,52.6,499,0,16.95,30,0,430.45,485,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5103,104,52.6,499,0,16.5,28,0,430.9,486,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5104,105,52.6,499,0,15.95,27,0,431.45,487,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5105,106,52.6,499,0,15.4,27,0,432.0,487,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5106,107,52.6,499,0,14.55,24,0,432.85,489,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5107,108,52.6,499,0,14.0,24,0,433.4,490,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5108,109,52.6,499,0,13.35,24,0,434.05,490,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5109,110,52.6,499,0,12.65,22,0,434.75,490,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5110,111,52.6,499,0,12.1,22,0,435.3,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5111,112,52.6,499,0,11.75,22,0,435.65,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5112,113,52.6,499,0,11.2,21,0,436.2,492,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5113,114,52.6,499,0,10.85,21,0,436.55,492,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5114,115,52.6,499,0,10.6,19,0,436.8,492,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5115,116,52.6,499,0,9.95,18,0,437.45,492,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5116,117,52.6,499,0,9.45,18,0,437.95,493,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5117,118,52.6,499,0,9.15,18,0,438.25,494,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5118,119,52.6,499,0,8.75,17,0,438.65,494,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5119,120,52.6,499,0,8.2,16,0,439.2,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5120,121,52.6,499,0,7.85,16,0,439.55,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5121,122,52.55,499,0,7.5,16,0,439.95,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5122,123,52.55,499,0,7.35,16,0,440.1,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5123,124,52.55,499,0,7.2,15,0,440.25,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5124,125,52.55,499,0,6.8,15,0,440.65,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5125,126,52.55,499,0,6.7,15,0,440.75,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
5126,127,52.55,499,0,6.55,15,0,440.9,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026
