day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,d
17,27.83,0,499,108.65282073901929,333.9,0,385,77.93762074423832,138.27,1,175,34.211716050960014,0.9951435824210694,0.9869903220688561,1.0,0.0031483073627068697,0.4989751411223896,0.3529674800312136,1.0,0.128768590104555,5
18,27.19,0,499,108.7958606424403,320.8,0,369,74.85973415648627,152.01,1,184,36.87913510456295,0.9963334919879422,0.9876249405045217,1.0,0.0026108492813342646,0.50736716866052,0.36013986013986016,1.0,0.12918913410693697,5
19,26.78,0,499,108.88865409168665,308.53,0,361,72.15127976492982,164.69,1,196,39.71456110340844,0.9971410439473267,0.9901634142471839,1.0,0.0022610965216227,0.5205564612650331,0.3125430351855677,1.0,0.1305702148838102,5
20,26.42,0,499,108.96919961459967,296.11,0,352,69.3723513462902,177.47,1,209,42.594269781061136,0.9978089798508647,0.9923845787720134,1.0,0.0018093196173085558,0.5391283573784009,0.3750516422226812,1.0,0.13137608507453097,5
21,26.22,0,499,109.01464826046788,283.72,0,342,66.59345677203194,190.06,1,226,45.419441394249404,0.9982056163731556,0.9927018879898462,1.0,0.0015773358175305305,0.5568042475201805,0.3750516422226812,1.0,0.13335787811663516,5
22,26.0,0,499,109.06443281405035,272.79,0,332,64.0596778264793,201.21,1,236,47.772249034117884,0.9985784547041092,0.99428843407901,1.0,0.0013584347744956314,0.577819599432941,0.3750516422226812,1.0,0.13658765716319907,5
23,25.92,0,499,109.08273942473225,261.77,0,320,61.53915645975153,212.31,1,247,50.21402576808977,0.9987260034904014,0.99428843407901,1.0,0.001295498758951382,0.5952624070868867,0.3750516422226812,1.0,0.13441115126215458,5
24,25.78,0,499,109.1141168916768,251.67,0,311,59.35938396451286,222.55,1,259,52.61032179711467,0.9989655719498651,0.9955576709503411,1.0,0.0010801702993971343,0.6118822601057801,0.42954545454545456,1.0,0.13315159269454976,5
25,25.69,0,499,109.13476933950922,241.67,0,300,57.053236702064666,232.64,1,268,54.81677837960923,0.9991353323814057,0.9958749801681739,1.0,0.0009928165162247688,0.6355265498588657,0.4090909090909091,1.0,0.1373762953402983,5
26,25.58,0,499,109.15989384495765,232.03,0,281,54.78893477461826,242.39,1,280,56.90766843996272,0.9992876408059653,0.9968269078216723,1.0,0.0008905167378862705,0.6472385659812265,0.4375602492597948,1.0,0.138338839020533,5
27,25.49,0,499,109.1802785869464,223.1,0,269,52.72331054426945,251.41,1,287,58.89488925023952,0.999419324131366,0.9969855624305886,1.0,0.0007776446627567482,0.6625387530641184,0.4117647058823529,1.0,0.142437944937846,5
28,25.4,0,499,109.20049209938331,214.08,0,258,50.565824686863635,260.52,1,300,60.842316480780674,0.9995335554497857,0.9969855624305886,1.0,0.0006581486726734957,0.6823881098677346,0.45454545454545453,1.0,0.14074528261520827,5
29,25.35,0,499,109.21171867043158,205.64,0,246,48.66117029983449,269.01,1,308,62.7569457703627,0.9996208154846898,0.9982547993019197,1.0,0.0005546130582700419,0.7054305173716562,0.47058823529411764,1.0,0.13495786121202216,5
30,25.33,0,499,109.21631348527166,196.91,0,234,46.63442500942404,277.76,1,314,64.70260169936496,0.9996573060447406,0.9982547993019197,1.0,0.0005296749779428362,0.7239358244603266,0.47058823529411764,1.0,0.133623551614884,5
31,25.3,0,499,109.22310592858486,189.21,0,223,44.80649641750759,285.49,1,320,66.390868150201,0.9996985562430588,0.9982547993019197,1.0,0.0004901748220318262,0.7417898845222513,0.47058823529411764,1.0,0.12643550741579618,5
32,25.26,0,499,109.23217974072061,181.6,0,213,43.03651256946147,293.14,1,333,68.09129640757804,0.9997429795335555,0.9984134539108361,1.0,0.0004497504070917135,0.7559067195620115,0.47058823529411764,1.0,0.13257226669812244,5
33,25.24,0,499,109.23675705049602,174.69,0,206,41.445277295501484,300.07,1,338,69.64632949496485,0.9997747104553387,0.9984134539108361,1.0,0.0004159149026119609,0.7746253091568605,0.5833333333333334,1.0,0.12464784289636738,5
34,25.21,0,499,109.2435232576164,167.4,0,199,39.83323824002851,307.39,1,349,71.33261044663455,0.999806441377122,0.9985721085197525,1.0,0.0003824101695609013,0.7840501558071832,0.5909090909090909,1.0,0.12455886176804122,5
35,25.2,0,499,109.24580753807656,160.81,0,192,38.29805886897289,313.99,1,353,72.80311001793005,0.9998207202919245,0.9985721085197525,1.0,0.0003654625916933606,0.7899279305496762,0.5909090909090909,1.0,0.12574962626885702,5
36,25.2,0,499,109.24580753807656,154.37,0,185,36.84026535619893,320.43,1,360,74.26491687727041,0.999825479930192,0.9985721085197525,1.0,0.0003547624904807026,0.7946631213024193,0.625,1.0,0.12311112742628948,5
37,25.18,0,499,109.25037318198986,148.33,0,179,35.47742346560101,326.49,1,367,75.641565052796,0.9998540377597969,0.9987307631286689,1.0,0.0003130173513244144,0.8087887878995996,0.6253141898812239,1.0,0.12250078164130979,5
38,25.15,0,499,109.25721435625604,142.39,0,170,34.09046046842862,332.46,1,370,76.97650435179703,0.9998905283198476,0.9988894177375853,1.0,0.0002617133223683706,0.8314878129563815,0.6253141898812239,1.0,0.11985853161310431,5
39,25.14,0,499,109.25940035372956,136.83,0,166,32.99496594600118,338.03,1,378,78.30792044257338,0.9999048072346501,0.9990480723465016,1.0,0.00022662654626981563,0.8458997950244095,0.6842702670410419,1.0,0.11142679036775714,5
40,25.13,0,499,109.26167783090395,131.25,0,160,31.792374093562916,343.62,1,387,79.59617522915977,0.9999174996033635,0.9990480723465016,1.0,0.00020355210764785574,0.8576299623642503,0.6842702670410419,1.0,0.1073739520837912,5
41,25.13,0,499,109.26167783090395,125.55,0,152,30.442651831025678,349.32,1,389,80.86163265952298,0.9999206726955419,0.9990480723465016,1.0,0.0001972335587840908,0.8618913260006139,0.6842702670410419,1.0,0.10761749813990291,5
42,25.13,0,499,109.26167783090395,120.32,0,146,29.20525758672692,354.55,1,393,82.0262799720956,0.9999222592416309,0.999206726955418,1.0,0.0001906724419606293,0.8642838793818765,0.6878456088693463,1.0,0.10400505710054272,5
43,25.12,0,499,109.26395433614746,115.81,0,142,28.194381201103372,359.07,1,397,83.05581122220032,0.9999333650642551,0.999206726955418,1.0,0.0001720033683750211,0.8786851694100895,0.6878456088693463,1.0,0.09902596163107823,5
44,25.1,0,499,109.26850443108508,111.29,0,141,27.240898767415242,363.61,1,401,84.1055007269159,0.9999492305251468,0.9993653815643344,1.0,0.00014240579682795094,0.8992616589563739,0.7333333333333333,1.0,0.08728094228857965,5
45,25.1,0,499,109.26850443108508,106.68,0,135,26.239718525221043,368.22,1,407,85.1619467351303,0.9999555767095035,0.9993653815643344,1.0,0.00012969787000876372,0.9136146766681174,0.7692307692307693,1.0,0.08196755958774427,5
46,25.08,0,499,109.27295820073417,102.22,0,132,25.280878708676802,372.7,1,413,86.19129534900487,0.9999603363477709,0.9993653815643344,1.0,0.00012221908585028832,0.9174610657024629,0.7895426158165868,1.0,0.07812527917210596,5
47,25.08,0,499,109.27295820073417,98.1,0,128,24.32461446121744,376.82,1,417,87.1158963332146,0.99996192289386,0.9993653815643344,1.0,0.00012168744672470724,0.92038504231065,0.7895426158165868,1.0,0.08026604272208077,5
48,25.08,0,499,109.27295820073417,93.79,0,120,23.25063048998496,381.13,1,422,88.06398672315352,0.99996192289386,0.9993653815643344,1.0,0.00012168744672470724,0.92038504231065,0.7895426158165868,1.0,0.08026604272208077,5
49,25.07,0,499,109.27522984915593,89.55,0,114,22.34864920329909,385.38,1,425,89.03872497657716,0.9999666825321276,0.9993653815643344,1.0,0.00011341420041089783,0.9269763193093157,0.7895426158165868,1.0,0.07710365547210515,5
50,25.06,0,499,109.27750052601003,86.17,0,110,21.602962292194558,388.77,1,429,89.8117959227444,0.9999730287164842,0.9995240361732508,1.0,9.581838348935606e-05,0.9355659257776113,0.8185719619589304,1.0,0.07073474144547225,5
51,25.06,0,499,109.27750052601003,82.63,0,108,20.773747516001674,392.31,1,431,90.60544891857984,0.9999730287164842,0.9995240361732508,1.0,9.581838348935606e-05,0.9355659257776113,0.8185719619589304,1.0,0.07073474144547225,5
52,25.05,0,499,109.279770231357,79.32,0,104,20.06901224587928,395.63,1,437,91.36624655802055,0.9999762018086625,0.9995240361732508,1.0,9.125165455648884e-05,0.937330926890058,0.8185719619589304,1.0,0.07285180641348078,5
53,25.05,0,499,109.279770231357,76.33,0,100,19.47962157141809,398.62,1,440,92.05990364206262,0.9999762018086625,0.9995240361732508,1.0,9.125165455648884e-05,0.937330926890058,0.8185719619589304,1.0,0.07285180641348078,5
54,25.05,0,499,109.279770231357,72.86,0,97,18.635265796685893,402.09,1,444,92.83069143730039,0.9999762018086625,0.9995240361732508,1.0,9.125165455648884e-05,0.937330926890058,0.8185719619589304,1.0,0.07285180641348078,5
55,25.03,0,499,109.28430672777174,69.81,0,93,17.879334609000587,405.16,1,447,93.5128922133254,0.9999825479930192,0.9995240361732508,1.0,7.443268931541296e-05,0.942112607950067,0.8185719619589304,1.0,0.07205812964564107,5
56,25.02,0,499,109.28657351896047,67.17,0,88,17.403735231265728,407.81,1,450,94.13462259826176,0.9999857210851976,0.9995240361732508,1.0,6.800665987026093e-05,0.9480525475014615,0.8185719619589304,1.0,0.07150893361125163,5
57,25.02,0,499,109.28657351896047,64.76,0,84,16.90921689971526,410.22,1,454,94.68785294296994,0.9999873076312866,0.9996826907821672,1.0,5.828252043785918e-05,0.9522192141681282,0.8185719619589304,1.0,0.06656180679702056,5
58,25.02,0,499,109.28657351896047,62.19,0,84,16.333453926580177,412.79,1,456,95.26828624278053,0.9999888941773759,0.9996826907821672,1.0,5.6398006132774164e-05,0.9581715951205091,0.8185719619589304,1.0,0.06744279126380122,5
59,25.02,0,499,109.28657351896047,59.88,0,81,15.72637236869291,415.1,1,456,95.77535795766674,0.9999920672695543,0.9996826907821672,1.0,4.716709424171095e-05,0.9678938173427314,0.8185719619589304,1.0,0.06516767775433648,5
60,25.01,0,499,109.28883933888403,57.57,0,77,15.181897114655994,417.42,1,457,96.29617402219641,0.9999920672695543,0.9996826907821672,1.0,4.716709424171095e-05,0.9649750734647978,0.8185719619589304,1.0,0.0675207907047354,5
61,25.01,0,499,109.28883933888403,55.37,0,74,14.710440873987109,419.62,1,458,96.79706774087903,0.9999936538156433,0.9996826907821672,1.0,4.46470868273215e-05,0.9695205280102525,0.8185719619589304,1.0,0.06809243107730428,5
62,25.0,0,499,109.29110418760284,53.29,0,72,14.134487517194868,421.71,1,461,97.25435722886661,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
63,25.0,0,499,109.29110418760284,51.11,0,68,13.54595246864643,423.89,1,464,97.73463298569489,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
64,25.0,0,499,109.29110418760284,49.07,0,66,13.178843621195266,425.93,1,465,98.20852428595109,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
65,25.0,0,499,109.29110418760284,46.96,0,65,12.732619367576962,428.04,1,466,98.6903042938675,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
66,25.0,0,499,109.29110418760284,44.97,0,62,12.224710031470497,430.03,1,471,99.13325946075379,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
67,25.0,0,499,109.29110418760284,43.0,0,61,11.730130416835083,432.0,1,471,99.5735350828165,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
68,25.0,0,499,109.29110418760284,41.03,0,59,11.231678683999379,433.97,1,471,100.0137823835629,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
69,25.0,0,499,109.29110418760284,39.43,0,58,10.819226246162739,435.57,1,471,100.37095388526693,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
70,25.0,0,499,109.29110418760284,37.91,0,57,10.390453077297215,437.09,1,472,100.70660405857252,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9755678248330435,0.8461538461538461,1.0,0.053629553441352035,5
71,24.99,0,499,109.2933680651772,36.38,0,55,10.062210532883956,438.63,1,474,101.05740492862996,0.9999952403617326,0.9996826907821672,1.0,3.533261991968581e-05,0.9728531387033816,0.8461538461538461,1.0,0.05614924771361307,5
72,24.98,0,499,109.29563097166758,35.11,0,55,9.844133770777889,439.91,1,476,101.35467229466826,0.9999984134539109,0.9998413453910836,1.0,1.5865460891641314e-05,0.9886905502720736,0.9095244021765894,1.0,0.031987954376420255,5
73,24.98,0,499,109.29563097166758,33.48,0,51,9.477757054698056,441.54,1,478,101.72446643117411,0.9999984134539109,0.9998413453910836,1.0,1.5865460891641314e-05,0.9886905502720736,0.9095244021765894,1.0,0.031987954376420255,5
74,24.98,0,499,109.29563097166758,32.19,0,50,9.207698798924582,442.83,1,478,102.01891832875751,0.9999984134539109,0.9998413453910836,1.0,1.5865460891641314e-05,0.9886905502720736,0.9095244021765894,1.0,0.031987954376420255,5
75,24.98,0,499,109.29563097166758,30.98,0,49,8.85001854703301,444.04,1,478,102.28568824719333,0.9999984134539109,0.9998413453910836,1.0,1.5865460891641314e-05,0.9886905502720736,0.9095244021765894,1.0,0.031987954376420255,5
76,24.98,0,499,109.29563097166758,29.74,0,46,8.551235955324609,445.28,1,480,102.56528642673398,0.9999984134539109,0.9998413453910836,1.0,1.5865460891641314e-05,0.9886905502720736,0.9095244021765894,1.0,0.031987954376420255,5
77,24.98,0,499,109.29563097166758,28.57,0,44,8.180112616843513,446.45,1,480,102.82223308293601,0.9999984134539109,0.9998413453910836,1.0,1.5865460891641314e-05,0.9886905502720736,0.9095244021765894,1.0,0.031987954376420255,5
78,24.97,0,499,109.29789290713425,27.29,0,44,7.90766793190079,447.74,1,481,103.1165487507346,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
79,24.97,0,499,109.29789290713425,26.11,0,43,7.680350107760567,448.92,1,483,103.38734463319496,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
80,24.97,0,499,109.29789290713425,25.12,0,40,7.402265555459041,449.91,1,485,103.60824574259807,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
81,24.97,0,499,109.29789290713425,23.99,0,39,7.101707007772318,451.04,1,487,103.86139948522889,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
82,24.97,0,499,109.29789290713425,23.03,0,36,6.909888975704723,452.0,1,488,104.08077671120675,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
83,24.97,0,499,109.29789290713425,22.18,0,34,6.568027854614344,452.85,1,488,104.26426942528235,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
84,24.97,0,499,109.29789290713425,21.31,0,32,6.304872254170906,453.72,1,489,104.45820584174692,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
85,24.97,0,499,109.29789290713425,20.42,0,32,6.008714210598342,454.61,1,489,104.6552681498412,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
86,24.97,0,499,109.29789290713425,19.48,0,32,5.793552668721715,455.55,1,489,104.8694594977658,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
87,24.97,0,499,109.29789290713425,18.79,0,32,5.707154821942031,456.24,1,489,105.03035828566976,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
88,24.97,0,499,109.29789290713425,18.08,0,30,5.548100047891544,456.95,1,489,105.19221223622739,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
89,24.97,0,499,109.29789290713425,17.44,0,29,5.453791193641208,457.59,1,489,105.34043848303453,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
90,24.97,0,499,109.29789290713425,16.68,0,27,5.293182197674454,458.35,1,490,105.5136905282385,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
91,24.97,0,499,109.29789290713425,16.0,0,25,5.171796085256527,459.03,1,491,105.669912482411,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
92,24.97,0,499,109.29789290713425,15.51,0,24,5.028193241386738,459.52,1,491,105.77988199248207,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
93,24.97,0,499,109.29789290713425,14.91,0,24,4.855684994691971,460.12,1,492,105.91480090386355,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
94,24.97,0,499,109.29789290713425,14.32,0,23,4.769177130810985,460.71,1,493,106.05128309673886,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
95,24.97,0,499,109.29789290713425,13.75,0,22,4.597704741377908,461.28,1,493,106.17900646616266,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
96,24.97,0,499,109.29789290713425,13.19,0,22,4.54093613807781,461.84,1,493,106.3095081126402,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
97,24.97,0,499,109.29789290713425,12.56,0,21,4.397703716691016,462.47,1,494,106.45285910731198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
98,24.97,0,499,109.29789290713425,12.02,0,20,4.2091290876816405,463.01,1,495,106.57292234792936,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
99,24.97,0,499,109.29789290713425,11.47,0,20,4.108269561248237,463.56,1,495,106.69907840901588,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
100,24.97,0,499,109.29789290713425,10.93,0,19,3.960040301804919,464.1,1,496,106.82105304544311,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
101,24.97,0,499,109.29789290713425,10.47,0,19,3.875473252300025,464.56,1,496,106.92651304479726,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
102,24.97,0,499,109.29789290713425,9.92,0,18,3.72726779994747,465.11,1,496,107.05090783681784,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
103,24.97,0,499,109.29789290713425,9.48,0,17,3.6222656005334675,465.55,1,496,107.1508306316405,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
104,24.97,0,499,109.29789290713425,9.09,0,17,3.5135955281383096,465.94,1,496,107.23888372142909,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
105,24.97,0,499,109.29789290713425,8.77,0,17,3.431449910001381,466.26,1,497,107.31146210442712,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
106,24.97,0,499,109.29789290713425,8.36,0,16,3.3770467045103847,466.67,1,498,107.40587187454567,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
107,24.97,0,499,109.29789290713425,8.05,0,16,3.2887165529514055,466.98,1,498,107.47581170202947,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
108,24.97,0,499,109.29789290713425,7.83,0,16,3.2506564993501974,467.2,1,498,107.52617722154356,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
109,24.97,0,499,109.29789290713425,7.57,0,16,3.1790189707143335,467.46,1,498,107.58500702873862,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
110,24.97,0,499,109.29789290713425,7.26,0,14,3.076860527724763,467.77,1,498,107.65459684668475,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
111,24.97,0,499,109.29789290713425,6.95,0,13,3.0529833066538483,468.08,1,498,107.72652243697291,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
112,24.97,0,499,109.29789290713425,6.63,0,13,3.0005218401356983,468.4,1,499,107.79985195169833,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
113,24.97,0,499,109.29789290713425,6.38,0,13,2.9534434619319,468.65,1,499,107.85693620193688,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
114,24.97,0,499,109.29789290713425,6.14,0,13,2.8391918041953588,468.89,1,499,107.90997884975017,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
115,24.97,0,499,109.29789290713425,5.9,0,13,2.7432193724258602,469.13,1,499,107.96348569041407,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
116,24.97,0,499,109.29789290713425,5.67,0,13,2.7007481193255325,469.36,1,499,108.01613422320416,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
117,24.97,0,499,109.29789290713425,5.38,0,11,2.58503853789924,469.65,1,499,108.08081291890859,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
118,24.97,0,499,109.29789290713425,5.12,0,11,2.491520974761555,469.91,1,499,108.13927560924813,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
119,24.97,0,499,109.29789290713425,4.99,0,10,2.4183432011159702,470.04,1,499,108.16793154230797,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
120,24.97,0,499,109.29789290713425,4.74,0,10,2.3553935526528873,470.29,1,499,108.22482164550799,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
121,24.97,0,499,109.29789290713425,4.55,0,10,2.3543426456081735,470.48,1,499,108.26906998377476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
122,24.97,0,499,109.29789290713425,4.37,0,10,2.2991214835148654,470.66,1,500,108.30980816830278,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
123,24.97,0,499,109.29789290713425,4.2,0,10,2.136739704703539,470.83,1,500,108.34606498613505,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
124,24.97,0,499,109.29789290713425,3.91,0,10,2.0845511592075487,471.12,1,500,108.41253794574864,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
125,24.97,0,499,109.29789290713425,3.8,0,10,2.117746086018927,471.23,1,500,108.43876967061536,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
126,24.97,0,499,109.29789290713425,3.64,0,9,2.0622631483225633,471.39,1,500,108.47490935509447,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
127,24.97,0,499,109.29789290713425,3.56,0,9,2.031668468937973,471.47,1,500,108.49293185561108,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
128,24.97,0,499,109.29789290713425,3.37,0,8,1.8891235742502075,471.66,1,500,108.5345190166788,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
129,24.97,0,499,109.29789290713425,3.24,0,8,1.8041478583945096,471.79,1,500,108.56327996876178,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
130,24.97,0,499,109.29789290713425,3.08,0,8,1.7791156582000294,471.95,1,500,108.60003301895061,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
131,24.97,0,499,109.29789290713425,2.94,0,7,1.6866678644144746,472.09,1,500,108.6310682535111,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
132,24.97,0,499,109.29789290713425,2.82,0,7,1.6598649087053785,472.21,1,500,108.65851382318196,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
133,24.97,0,499,109.29789290713425,2.75,0,7,1.6598344812210963,472.28,1,500,108.6747608065628,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
134,24.97,0,499,109.29789290713425,2.66,0,7,1.658890952389334,472.37,1,500,108.69563241018705,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
135,24.97,0,499,109.29789290713425,2.6,0,7,1.6391670710664867,472.43,1,500,108.70916207565915,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
136,24.97,0,499,109.29789290713425,2.47,0,7,1.6419685155509542,472.56,1,500,108.73936218724518,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
137,24.97,0,499,109.29789290713425,2.3,0,7,1.5666989036012804,472.73,1,500,108.77767661286452,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
138,24.97,0,499,109.29789290713425,2.26,0,7,1.501648925331582,472.77,1,500,108.7860336215597,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
139,24.97,0,499,109.29789290713425,2.19,0,7,1.4886438815447456,472.84,1,500,108.80208331338754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
140,24.97,0,499,109.29789290713425,2.12,0,6,1.4162120482669835,472.91,1,500,108.81734255349208,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
141,24.97,0,499,109.29789290713425,2.05,0,6,1.3807844352271852,472.98,1,500,108.83301823704906,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
142,24.97,0,499,109.29789290713425,1.97,0,6,1.3592555894958671,473.06,1,500,108.85128581804827,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
143,24.97,0,499,109.29789290713425,1.88,0,5,1.2892719737209144,473.15,1,500,108.87128671374778,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
144,24.97,0,499,109.29789290713425,1.86,0,5,1.3028329660296973,473.17,1,500,108.87608144634484,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
145,24.97,0,499,109.29789290713425,1.79,0,5,1.2414963275471782,473.24,1,500,108.89139432285617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
146,24.97,0,499,109.29789290713425,1.69,0,5,1.2366049972371613,473.34,1,500,108.91449894668789,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
147,24.97,0,499,109.29789290713425,1.59,0,5,1.1984417492154662,473.44,1,500,108.93722777801715,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
148,24.97,0,499,109.29789290713425,1.52,0,5,1.2016823224298525,473.51,1,500,108.95346935664088,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
149,24.97,0,499,109.29789290713425,1.43,0,4,1.1304330090185744,473.6,1,500,108.97353955539998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
150,24.97,0,499,109.29789290713425,1.38,0,4,1.126180637501297,473.65,1,500,108.98506755283013,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
151,24.97,0,499,109.29789290713425,1.31,0,4,1.0702119114238708,473.72,1,500,109.00070243495283,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
